timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
1440919193,1440918106,0.00909112,-0.0641809,0.0110009,0.08,0.0,0.0,0.0,-1.0
1440923132,1440922187,-0.0273522,-0.0683075,0.00982583,0.08,0.0,0.0,0.0,-1.0
1440926183,1440925124,0.0180288,-0.0289602,0.0102355,0.08,0.0,0.0,0.0,-1.0
1440929274,1440928146,-0.0578037,0.0570893,0.0101672,0.08,0.0,0.0,0.0,-1.0
1440933238,1440932240,0.037414,0.0372152,0.0100115,0.08,0.0,0.0,0.0,-1.0
1440937182,1440936141,-0.0126937,0.0410376,0.0105454,0.08,0.0,0.0,0.0,-1.0
1440940286,1440939147,0.00378709,-0.0817124,0.00995008,0.08,0.0,0.0,0.0,-1.0
1440943198,1440942091,-0.042746,-0.0745605,0.00953296,0.08,0.0,0.0,0.0,-1.0
1440947218,1440946090,-0.00186347,0.00427629,0.0103435,0.08,0.0,0.0,0.0,-1.0
1440950161,1440949201,-0.0382631,0.0346043,0.0102152,0.08,0.0,0.0,0.0,-1.0
1440954199,1440953151,-0.00116196,0.0376799,0.00920986,0.08,0.0,0.0,0.0,-1.0
1440957284,1440956125,-0.00955535,-0.0875831,0.0107619,0.08,0.0,0.0,0.0,-1.0
1440961277,1440960178,-0.0231596,-0.0654146,0.0099123,0.08,0.0,0.0,0.0,-1.0
1440964242,1440963157,-0.0112841,-0.0684164,0.00916864,0.08,0.0,0.0,0.0,-1.0
1440968186,1440967156,-0.0252973,0.0356092,0.0105848,0.08,0.0,0.0,0.0,-1.0
1440971314,1440970105,-0.000298407,0.0132536,0.010721,0.08,0.0,0.0,0.0,-1.0
1440975284,1440974078,-0.0235124,0.0515356,0.0084406,0.08,0.0,0.0,0.0,-1.0
1440979345,1440978148,0.0112441,-0.0386438,0.0106781,0.08,0.0,0.0,0.0,-1.0
1440982237,1440981097,-0.0481554,-0.0769195,0.0104856,0.08,0.0,0.0,0.0,-1.0
1440984199,1440983125,0.0255334,0.013622,0.00950422,0.08,0.0,0.0,0.0,-1.0
1440989369,1440988058,-0.0281123,0.0458257,0.0101462,0.08,0.0,0.0,0.0,-1.0
1440992191,1440991094,0.00867958,-0.0106174,0.0106013,0.08,0.0,0.0,0.0,-1.0
1440996214,1440995183,-0.00408003,-0.00994288,0.00889836,0.08,0.0,0.0,0.0,-1.0
1441000126,1440999182,-0.0321398,-0.0323892,0.00973569,0.08,0.0,0.0,0.0,-1.0
1441003144,1441002133,-0.0413306,-0.0727273,0.0103796,0.08,0.0,0.0,0.0,-1.0
1441007138,1441006184,-0.0203073,-0.0339609,0.00949806,0.08,0.0,0.0,0.0,-1.0
1441010197,1441009085,-0.00381572,0.0476762,0.0104869,0.08,0.0,0.0,0.0,-1.0
1441013205,1441012195,-0.0162912,-0.012521,0.0101007,0.08,0.0,0.0,0.0,-1.0
1441017261,1441016116,0.0247349,-0.0792321,0.00966633,0.08,0.0,0.0,0.0,-1.0
1441020247,1441019067,-0.00623879,-0.0551007,0.00992826,0.08,0.0,0.0,0.0,-1.0
1441024202,1441023109,-0.00350012,-0.0942334,0.00997053,0.08,0.0,0.0,0.0,-1.0
1441028215,1441027277,-0.0341377,-0.0279705,0.00934794,0.08,0.0,0.0,0.0,-1.0
1441031191,1441030084,0.030886,0.0410241,0.0108841,0.08,0.0,0.0,0.0,-1.0
1441034187,1441033247,-0.0425881,-0.0353441,0.0096278,0.08,0.0,0.0,0.0,-1.0
1441038170,1441037227,0.0257897,-0.067506,0.00895954,0.08,0.0,0.0,0.0,-1.0
1441041236,1441040137,-0.0285638,-0.028984,0.0104859,0.08,0.0,0.0,0.0,-1.0
1441045202,1441044145,-0.0145736,-0.0479162,0.00970712,0.08,0.0,0.0,0.0,-1.0
1441048310,1441047117,-0.0146372,0.0749235,0.0083062,0.08,0.0,0.0,0.0,-1.0
1441052292,1441051145,-0.00436603,0.0562973,0.0107668,0.08,0.0,0.0,0.0,-1.0
1441055220,1441054087,-0.0278748,-0.084116,0.0101769,0.08,0.0,0.0,0.0,-1.0
1441059346,1441058148,-0.00753987,-0.0778449,0.00835663,0.08,0.0,0.0,0.0,-1.0
1441062165,1441061169,-0.012982,-0.0412722,0.0102812,0.08,0.0,0.0,0.0,-1.0
1441066196,1441065044,-0.0409254,-0.00951527,0.0100224,0.08,0.0,0.0,0.0,-1.0
1441068242,1441067275,-0.0117713,-0.0613248,0.00917111,0.08,0.0,0.0,0.0,-1.0
1441073157,1441072150,-0.0443856,0.0377572,0.00949975,0.08,0.0,0.0,0.0,-1.0
1441076208,1441075213,0.000756224,-0.124029,0.00992305,0.08,0.0,0.0,0.0,-1.0
1441080191,1441079138,-0.0425161,-0.0690195,0.00938656,0.08,0.0,0.0,0.0,-1.0
1441084213,1441083066,0.0172606,-0.103324,0.0100478,0.08,0.0,0.0,0.0,-1.0
1441087243,1441086184,-0.0708366,0.0104555,0.00950578,0.08,0.0,0.0,0.0,-1.0
1441090242,1441089135,0.0536314,0.0228317,0.00976818,0.08,0.0,0.0,0.0,-1.0
1441094247,1441093080,-0.0465352,0.00915054,0.0096146,0.08,0.0,0.0,0.0,-1.0
1441098171,1441097149,0.0158741,-0.0364901,0.00884211,0.08,0.0,0.0,0.0,-1.0
1441100134,1441099292,-0.039364,0.0128184,0.00934965,0.08,0.0,0.0,0.0,-1.0
1441104116,1441103178,0.0242837,0.0120752,0.0102525,0.08,0.0,0.0,0.0,-1.0
1441108211,1441107300,-0.0366809,-0.000652667,0.00896221,0.08,0.0,0.0,0.0,-1.0
1441111359,1441110264,0.0268152,0.0101943,0.00949028,0.08,0.0,0.0,0.0,-1.0
1441115297,1441114142,-0.00986422,-0.0460296,0.0109023,0.08,0.0,0.0,0.0,-1.0
1441118238,1441117213,-0.00143269,-0.0861439,0.00937013,0.08,0.0,0.0,0.0,-1.0
1441122207,1441121113,-0.00990795,-0.0812554,0.0101073,0.08,0.0,0.0,0.0,-1.0
1441125294,1441124055,-0.0245948,0.0688205,0.00965625,0.08,0.0,0.0,0.0,-1.0
1441129237,1441128128,0.0296255,0.0296083,0.00960002,0.08,0.0,0.0,0.0,-1.0
1441132247,1441131174,-0.0296071,0.00554566,0.00934373,0.08,0.0,0.0,0.0,-1.0
1441135197,1441134143,-0.00825665,-0.12409,0.010169,0.08,0.0,0.0,0.0,-1.0
1441139213,1441138020,-0.0298626,-0.0796438,0.0097007,0.08,0.0,0.0,0.0,-1.0
1441143180,1441142304,0.0134234,-0.0444584,0.00960027,0.08,0.0,0.0,0.0,-1.0
1441146312,1441145069,-0.0555342,0.0612539,0.00880965,0.08,0.0,0.0,0.0,-1.0
1441150321,1441149144,0.0372419,0.0500832,0.00980268,0.08,0.0,0.0,0.0,-1.0
1441153298,1441152439,-0.0296298,-0.0475912,0.010615,0.08,0.0,0.0,0.0,-1.0
1441157209,1441156160,-0.00688699,-0.0996998,0.00892609,0.08,0.0,0.0,0.0,-1.0
1441161195,1441160224,0.00110679,-0.131431,0.00965118,0.08,0.0,0.0,0.0,-1.0
1441164183,1441163154,-0.0183499,0.0156771,0.0107021,0.08,0.0,0.0,0.0,-1.0
1441168217,1441167114,0.00123202,-0.0270595,0.00917481,0.08,0.0,0.0,0.0,-1.0
1441171192,1441170245,-0.00500422,0.0694153,0.00861401,0.08,0.0,0.0,0.0,-1.0
1441174180,1441173146,-0.00657339,-0.106693,0.010855,0.08,0.0,0.0,0.0,-1.0
1441178137,1441177237,-0.0286354,-0.0813713,0.00928796,0.08,0.0,0.0,0.0,-1.0
1441182220,1441181116,0.018211,-0.126423,0.00962215,0.08,0.0,0.0,0.0,-1.0
1441185180,1441184098,-0.0518838,0.0296133,0.0105385,0.08,0.0,0.0,0.0,-1.0
1441188102,1441187165,0.0217776,-0.00699516,0.0101539,0.08,0.0,0.0,0.0,-1.0
1441192234,1441191137,-0.0187048,0.0331166,0.0088607,0.08,0.0,0.0,0.0,-1.0
1441195254,1441194273,0.0170926,-0.13818,0.0101616,0.08,0.0,0.0,0.0,-1.0
1441199187,1441198150,-0.0442248,-0.0976253,0.00959299,0.08,0.0,0.0,0.0,-1.0
1441202248,1441201214,0.0546504,0.0123492,0.0096484,0.08,0.0,0.0,0.0,-1.0
1441206264,1441205107,-0.0597558,0.0362965,0.00954074,0.08,0.0,0.0,0.0,-1.0
1441209317,1441208061,0.0305736,0.00497965,0.00879023,0.08,0.0,0.0,0.0,-1.0
1441213168,1441212238,-0.00374943,-0.0222122,0.00950374,0.08,0.0,0.0,0.0,-1.0
1441217298,1441216006,-0.0373506,-0.0405583,0.00902811,0.08,0.0,0.0,0.0,-1.0
1441220182,1441219105,-0.0113431,-0.121188,0.00923523,0.08,0.0,0.0,0.0,-1.0
1441223518,1441222053,0.0232554,0.0696958,0.00926625,0.08,0.0,0.0,0.0,-1.0
1441227171,1441226207,-0.0177527,0.0214177,0.00919767,0.08,0.0,0.0,0.0,-1.0
1441230184,1441229219,0.00215225,-0.0191148,0.00811025,0.08,0.0,0.0,0.0,-1.0
1441234189,1441233149,0.0176544,-0.090706,0.0103821,0.08,0.0,0.0,0.0,-1.0
1441238107,1441237214,-0.0361535,-0.084014,0.00894186,0.08,0.0,0.0,0.0,-1.0
1441241228,1441240137,0.00212516,-0.0844358,0.00811181,0.08,0.0,0.0,0.0,-1.0
1441245187,1441244168,-0.0450207,0.00608345,0.00936446,0.08,0.0,0.0,0.0,-1.0
1441247239,1441246124,0.000145092,-0.0773284,0.0103181,0.08,0.0,0.0,0.0,-1.0
1441251369,1441250061,-0.0206574,-0.00279279,0.00822308,0.08,0.0,0.0,0.0,-1.0
1441255240,1441254110,0.00229463,-0.0857248,0.00865857,0.08,0.0,0.0,0.0,-1.0
1441258201,1441257023,-0.0461183,-0.060041,0.00843714,0.08,0.0,0.0,0.0,-1.0
1441262273,1441261183,0.00501343,-0.0430652,0.00904345,0.08,0.0,0.0,0.0,-1.0
1441266148,1441265129,-0.00827745,-0.0139618,0.00882846,0.08,0.0,0.0,0.0,-1.0
1441269188,1441268240,-0.00226032,0.0206449,0.00827601,0.08,0.0,0.0,0.0,-1.0
1441272176,1441271166,-0.0172145,-0.093551,0.00917858,0.08,0.0,0.0,0.0,-1.0
1441276228,1441275170,-0.0261891,-0.0691857,0.00834866,0.08,0.0,0.0,0.0,-1.0
1441279175,1441278133,-0.0304762,-0.051544,0.00806977,0.08,0.0,0.0,0.0,-1.0
1441283255,1441282118,-0.0279143,0.0350375,0.00951334,0.08,0.0,0.0,0.0,-1.0
1441286231,1441285110,0.00708712,0.0299952,0.00916522,0.08,0.0,0.0,0.0,-1.0
1441290346,1441289096,-0.0335683,0.0330402,0.00710015,0.08,0.0,0.0,0.0,-1.0
1441293129,1441292192,0.0203731,-0.134626,0.00917136,0.08,0.0,0.0,0.0,-1.0
1441297307,1441296157,-0.0455166,-0.0836036,0.00890756,0.08,0.0,0.0,0.0,-1.0
1441301258,1441300114,0.0294277,-0.123548,0.0080449,0.08,0.0,0.0,0.0,-1.0
1441304393,1441303055,-0.0427274,0.0478384,0.00856788,0.08,0.0,0.0,0.0,-1.0
1441308116,1441307115,-0.00611339,0.0356037,0.00834585,0.08,0.0,0.0,0.0,-1.0
1441311246,1441310098,-0.0103684,-0.00737432,0.00767928,0.08,0.0,0.0,0.0,-1.0
1441314297,1441313043,0.0205309,-0.127832,0.00874707,0.08,0.0,0.0,0.0,-1.0
1441318185,1441317242,-0.0424667,-0.114401,0.00875664,0.08,0.0,0.0,0.0,-1.0
1441321203,1441320180,0.031296,0.0277717,0.00790964,0.08,0.0,0.0,0.0,-1.0
1441325239,1441324088,-0.0207173,0.0732352,0.00829421,0.08,0.0,0.0,0.0,-1.0
1441328224,1441327059,-0.0165957,-0.00562267,0.00776097,0.08,0.0,0.0,0.0,-1.0
1441332331,1441331073,0.027689,-0.0408773,0.00827918,0.08,0.0,0.0,0.0,-1.0
1441335171,1441334037,-0.00057546,-0.0954471,0.00835209,0.08,0.0,0.0,0.0,-1.0
1441339178,1441338125,-0.0243204,-0.1113,0.00759155,0.08,0.0,0.0,0.0,-1.0
1441343141,1441342169,-0.0119405,-0.0273353,0.00811975,0.08,0.0,0.0,0.0,-1.0
1441346315,1441345132,0.00268918,0.0444887,0.00868674,0.08,0.0,0.0,0.0,-1.0
1441349171,1441348168,-0.0235663,-0.0355809,0.00725503,0.08,0.0,0.0,0.0,-1.0
1441353189,1441352093,0.0375738,-0.110694,0.00816649,0.08,0.0,0.0,0.0,-1.0
1441356215,1441355308,-0.0298326,-0.0491891,0.0086,0.08,0.0,0.0,0.0,-1.0
1441360494,1441359127,-0.00591222,-0.0902595,0.00722592,0.08,0.0,0.0,0.0,-1.0
1441363196,1441362139,-0.019221,0.121007,0.00676348,0.08,0.0,0.0,0.0,-1.0
1441367258,1441366103,0.00125341,0.0651646,0.00842119,0.08,0.0,0.0,0.0,-1.0
1441370174,1441369051,-0.0229658,-0.0543851,0.00688844,0.08,0.0,0.0,0.0,-1.0
1441374183,1441373110,0.0115351,-0.103265,0.00722605,0.08,0.0,0.0,0.0,-1.0
1441377264,1441376096,-0.0366818,-0.0502249,0.00783277,0.08,0.0,0.0,0.0,-1.0
1441381168,1441380133,-0.00226543,-0.0301273,0.00730535,0.08,0.0,0.0,0.0,-1.0
1441384236,1441383142,-0.00700646,0.0885051,0.00669454,0.08,0.0,0.0,0.0,-1.0
1441388191,1441387123,-0.0258379,0.0354116,0.00690261,0.08,0.0,0.0,0.0,-1.0
1441391266,1441390170,-0.00677086,-0.104829,0.00759783,0.08,0.0,0.0,0.0,-1.0
1441395266,1441394140,-0.0206516,-0.0838329,0.00739424,0.08,0.0,0.0,0.0,-1.0
1441398255,1441397071,-0.018357,-0.0524175,0.00684941,0.08,0.0,0.0,0.0,-1.0
1441402251,1441401096,-0.0316902,0.0335984,0.0071611,0.08,0.0,0.0,0.0,-1.0
1441405244,1441404095,0.0221572,0.0556013,0.00767909,0.08,0.0,0.0,0.0,-1.0
1441409175,1441408152,-0.0495399,0.0316818,0.00613797,0.08,0.0,0.0,0.0,-1.0
1441412255,1441411174,0.0184753,-0.129652,0.00730615,0.08,0.0,0.0,0.0,-1.0
1441416155,1441415140,-0.0486447,-0.0850778,0.00769219,0.08,0.0,0.0,0.0,-1.0
1441420156,1441419281,0.0252707,-0.120053,0.00651906,0.08,0.0,0.0,0.0,-1.0
1441423188,1441422087,-0.0411156,0.0619945,0.00679946,0.08,0.0,0.0,0.0,-1.0
1441426299,1441425140,0.0273995,-0.0161832,0.00800525,0.08,0.0,0.0,0.0,-1.0
1441430323,1441429262,-0.0271815,-0.000263803,0.00646794,0.08,0.0,0.0,0.0,-1.0
1441433254,1441432168,0.0360932,-0.161244,0.00681686,0.08,0.0,0.0,0.0,-1.0
1441437307,1441436240,-0.065722,-0.104988,0.00768185,0.08,0.0,0.0,0.0,-1.0
1441440333,1441439025,0.0320559,-0.00742428,0.00674353,0.08,0.0,0.0,0.0,-1.0
1441444197,1441443062,-0.0335469,0.0753548,0.00666616,0.08,0.0,0.0,0.0,-1.0
1441447250,1441446185,-0.00480765,-0.0279837,0.00706196,0.08,0.0,0.0,0.0,-1.0
1441451193,1441450089,0.0189149,-0.0270168,0.00626573,0.08,0.0,0.0,0.0,-1.0
1441454188,1441453080,0.00901358,-0.10791,0.00682512,0.08,0.0,0.0,0.0,-1.0
1441458208,1441457122,-0.0216601,-0.105367,0.0067479,0.08,0.0,0.0,0.0,-1.0
1441461135,1441460170,0.0200296,0.0670216,0.00609601,0.08,0.0,0.0,0.0,-1.0
1441465194,1441464163,0.00517491,0.0623371,0.00702949,0.08,0.0,0.0,0.0,-1.0
1441468204,1441467097,-0.0298787,-0.0233203,0.006003,0.08,0.0,0.0,0.0,-1.0
1441472346,1441471145,0.0368513,-0.119538,0.00700179,0.08,0.0,0.0,0.0,-1.0
1441475181,1441474171,-0.0134413,-0.0718058,0.007192,0.08,0.0,0.0,0.0,-1.0
1441479261,1441478262,-0.00473609,-0.106201,0.00626348,0.08,0.0,0.0,0.0,-1.0
1441482333,1441481039,-0.0161316,0.124549,0.00557444,0.08,0.0,0.0,0.0,-1.0
1441486206,1441485132,0.0101333,0.0514638,0.00713031,0.08,0.0,0.0,0.0,-1.0
1441489345,1441488123,-0.0364525,-0.0461494,0.00554704,0.08,0.0,0.0,0.0,-1.0
1441493165,1441492253,0.0327965,-0.116809,0.00627356,0.08,0.0,0.0,0.0,-1.0
1441496275,1441495124,-0.0472979,-0.0590335,0.00651139,0.08,0.0,0.0,0.0,-1.0
1441500182,1441499188,0.0137024,-0.0244692,0.00580149,0.08,0.0,0.0,0.0,-1.0
1441503339,1441502178,-0.0195407,0.10256,0.00564967,0.08,0.0,0.0,0.0,-1.0
1441507193,1441506199,-0.00154504,0.0305624,0.00608364,0.08,0.0,0.0,0.0,-1.0
1441510256,1441509174,-0.00603815,-0.0842031,0.00588354,0.08,0.0,0.0,0.0,-1.0
1441514247,1441513293,-0.00802151,-0.10547,0.00598249,0.08,0.0,0.0,0.0,-1.0
1441517245,1441516095,-0.0331879,-0.0397335,0.00520504,0.08,0.0,0.0,0.0,-1.0
1441521217,1441520124,-0.0100515,0.00963751,0.00597641,0.08,0.0,0.0,0.0,-1.0
1441524179,1441523041,-0.010547,0.0719934,0.0057169,0.08,0.0,0.0,0.0,-1.0
1441528319,1441527103,-0.0297511,0.0466533,0.00463622,0.08,0.0,0.0,0.0,-1.0
1441531177,1441530131,0.00825505,-0.120145,0.00597103,0.08,0.0,0.0,0.0,-1.0
1441535241,1441534168,-0.028744,-0.0803657,0.00566143,0.08,0.0,0.0,0.0,-1.0
1441538301,1441537291,-0.00174629,-0.0230302,0.00471762,0.08,0.0,0.0,0.0,-1.0
1441542221,1441541096,-0.0302826,0.0386546,0.00588043,0.08,0.0,0.0,0.0,-1.0
1441545451,1441544089,0.0222386,0.0201305,0.00625096,0.08,0.0,0.0,0.0,-1.0
1441549267,1441548132,-0.0365431,0.0477605,0.00425228,0.08,0.0,0.0,0.0,-1.0
1441552446,1441551220,0.0329154,-0.167788,0.00542261,0.08,0.0,0.0,0.0,-1.0
1441556255,1441555119,-0.0601027,-0.0997211,0.00541454,0.08,0.0,0.0,0.0,-1.0
1441560216,1441559174,0.0335212,-0.144063,0.00514955,0.08,0.0,0.0,0.0,-1.0
1441563188,1441562145,-0.0566299,0.0645214,0.00511602,0.08,0.0,0.0,0.0,-1.0
1441566272,1441565085,0.027726,-0.00857827,0.00533203,0.08,0.0,0.0,0.0,-1.0
1441570218,1441569081,-0.032006,0.0203924,0.00425915,0.08,0.0,0.0,0.0,-1.0
1441573193,1441572259,0.0407561,-0.131505,0.0057125,0.08,0.0,0.0,0.0,-1.0
1441576154,1441575129,-0.0971205,0.0204977,0.00503293,0.08,0.0,0.0,0.0,-1.0
1441580321,1441579262,0.0587043,0.0399177,0.00485571,0.08,0.0,0.0,0.0,-1.0
1441584273,1441583239,-0.0563033,0.0474404,0.005151,0.08,0.0,0.0,0.0,-1.0
1441587282,1441586172,0.0191578,-0.0202862,0.00427528,0.08,0.0,0.0,0.0,-1.0
1441591282,1441590103,0.00271941,-0.0458211,0.005429,0.08,0.0,0.0,0.0,-1.0
1441594328,1441593082,0.0142535,-0.101951,0.0055351,0.08,0.0,0.0,0.0,-1.0
1441598546,1441597151,-0.0346951,-0.118768,0.00498721,0.08,0.0,0.0,0.0,-1.0
1441601171,1441600066,0.0293821,0.0644925,0.00508393,0.08,0.0,0.0,0.0,-1.0
1441605144,1441604182,-0.0186937,0.0247662,0.00474512,0.08,0.0,0.0,0.0,-1.0
1441608292,1441607111,-0.017193,-0.0199402,0.00353007,0.08,0.0,0.0,0.0,-1.0
1441612150,1441611130,0.0270184,-0.0966199,0.00587321,0.08,0.0,0.0,0.0,-1.0
1441615206,1441614243,-0.0196552,-0.0687422,0.00526597,0.08,0.0,0.0,0.0,-1.0
1441619317,1441618176,0.0153766,-0.080466,0.00392561,0.08,0.0,0.0,0.0,-1.0
1441622319,1441621108,-0.0325667,0.114497,0.00387734,0.08,0.0,0.0,0.0,-1.0
1441626178,1441625145,0.0290871,0.0336839,0.00499692,0.08,0.0,0.0,0.0,-1.0
1441630192,1441629192,-0.0332572,0.0734496,0.00404557,0.08,0.0,0.0,0.0,-1.0
1441633257,1441632107,0.0242944,-0.130419,0.00460758,0.08,0.0,0.0,0.0,-1.0
1441636190,1441635092,-0.059718,-0.0653938,0.00416991,0.08,0.0,0.0,0.0,-1.0
1441640154,1441639203,0.0237716,-0.028552,0.00470273,0.08,0.0,0.0,0.0,-1.0
1441643279,1441642272,-0.0476707,0.0753959,0.00449117,0.08,0.0,0.0,0.0,-1.0
1441646232,1441645145,0.0169808,-0.118197,0.00440598,0.08,0.0,0.0,0.0,-1.0
1441650114,1441649257,-0.0228713,-0.0926837,0.00487816,0.08,0.0,0.0,0.0,-1.0
1441654372,1441653123,-0.0132937,-0.0985321,0.00454264,0.08,0.0,0.0,0.0,-1.0
1441657197,1441656176,-0.0343583,-0.0430218,0.00415234,0.08,0.0,0.0,0.0,-1.0
1441661218,1441660140,-0.00168969,0.0369665,0.00511972,0.08,0.0,0.0,0.0,-1.0
1441664207,1441663194,-0.0204122,0.034455,0.00453881,0.08,0.0,0.0,0.0,-1.0
1441668352,1441667244,-0.00539855,0.0617346,0.0030252,0.08,0.0,0.0,0.0,-1.0
1441671218,1441670226,0.0208703,-0.184512,0.00556103,0.08,0.0,0.0,0.0,-1.0
1441675239,1441674067,-0.0225282,-0.102061,0.00414816,0.08,0.0,0.0,0.0,-1.0
1441678106,1441677199,0.0243171,-0.0199266,0.00333634,0.08,0.0,0.0,0.0,-1.0
1441681128,1441680216,-0.0231644,0.0508683,0.00382471,0.08,0.0,0.0,0.0,-1.0
1441685204,1441684114,0.0169738,-0.00291511,0.00418771,0.08,0.0,0.0,0.0,-1.0
1441689254,1441688127,-0.0301554,0.0336238,0.00330122,0.08,0.0,0.0,0.0,-1.0
1441693184,1441692213,0.000430405,-0.0718266,0.00445496,0.08,0.0,0.0,0.0,-1.0
1441696115,1441695173,-0.0586257,-0.0977174,0.00422178,0.08,0.0,0.0,0.0,-1.0
1441699325,1441698125,0.0550306,0.0448533,0.00406661,0.08,0.0,0.0,0.0,-1.0
1441703225,1441702084,-0.0668573,0.0677644,0.00334434,0.08,0.0,0.0,0.0,-1.0
1441706199,1441705136,0.031062,-0.0220353,0.00348433,0.08,0.0,0.0,0.0,-1.0
1441710241,1441709165,-0.0227428,-0.030312,0.00406669,0.08,0.0,0.0,0.0,-1.0
1441713168,1441712261,0.0190258,-0.150735,0.00454038,0.08,0.0,0.0,0.0,-1.0
1441716201,1441715262,-0.0497921,0.0250645,0.00375722,0.08,0.0,0.0,0.0,-1.0
1441720191,1441719117,0.0292815,0.0686775,0.00472409,0.08,0.0,0.0,0.0,-1.0
1441724275,1441723119,-0.02793,0.0249148,0.00371955,0.08,0.0,0.0,0.0,-1.0
1441728159,1441727089,-0.0136385,0.0986978,0.00354328,0.08,0.0,0.0,0.0,-1.0
1441731205,1441730126,-0.00710711,-0.090103,0.00502357,0.08,0.0,0.0,0.0,-1.0
1441734127,1441733156,-0.0099597,-0.0888955,0.00383984,0.08,0.0,0.0,0.0,-1.0
1441738239,1441737116,0.00638951,-0.0963913,0.00418333,0.08,0.0,0.0,0.0,-1.0
1441741226,1441740096,-0.0333023,0.0957589,0.00378811,0.08,0.0,0.0,0.0,-1.0
1441744230,1441743060,0.0102622,-0.0574995,0.00419767,0.08,0.0,0.0,0.0,-1.0
1441749231,1441748122,-0.0490737,0.0712412,0.00372875,0.08,0.0,0.0,0.0,-1.0
1441751218,1441750063,-0.0221172,-0.127602,0.00438751,0.08,0.0,0.0,0.0,-1.0
1441756280,1441755098,-0.0171908,-0.133455,0.00380436,0.08,0.0,0.0,0.0,-1.0
1441759280,1441758093,0.023309,-0.0433612,0.00404872,0.08,0.0,0.0,0.0,-1.0
1441761150,1441760138,-0.0314444,-0.0532752,0.00343746,0.08,0.0,0.0,0.0,-1.0
1441766226,1441765031,0.0549799,0.072108,0.00361552,0.08,0.0,0.0,0.0,-1.0
1441768307,1441767155,-0.0150717,-0.090902,0.0045144,0.08,0.0,0.0,0.0,-1.0
1441773104,1441772324,0.00446689,-0.126182,0.00296926,0.08,0.0,0.0,0.0,-1.0
1441776212,1441775190,-0.0291862,-0.0156366,0.00317032,0.08,0.0,0.0,0.0,-1.0
1441780305,1441779138,0.00886582,0.0254705,0.00412588,0.08,0.0,0.0,0.0,-1.0
1441783276,1441782100,-0.0421795,0.0765266,0.00300278,0.08,0.0,0.0,0.0,-1.0
1441787230,1441786142,0.0198147,0.0646857,0.00309692,0.08,0.0,0.0,0.0,-1.0
1441790196,1441789074,-0.0221812,-0.152834,0.00435464,0.08,0.0,0.0,0.0,-1.0
1441794195,1441793177,0.000114534,-0.103746,0.00317242,0.08,0.0,0.0,0.0,-1.0
1441797203,1441796058,-0.00621721,-0.0426265,0.00392223,0.08,0.0,0.0,0.0,-1.0
1441801189,1441800164,-0.0202584,0.0249019,0.00333535,0.08,0.0,0.0,0.0,-1.0
1441804267,1441803120,0.00473913,0.0339244,0.00350987,0.08,0.0,0.0,0.0,-1.0
1441808286,1441807094,-0.0242315,0.0351904,0.00319329,0.08,0.0,0.0,0.0,-1.0
1441811248,1441810143,-0.00600155,-0.155716,0.00347674,0.08,0.0,0.0,0.0,-1.0
1441815259,1441814211,-0.0199528,-0.0901212,0.00363764,0.08,0.0,0.0,0.0,-1.0
1441818350,1441817294,-0.00127597,0.0164694,0.00351948,0.08,0.0,0.0,0.0,-1.0
1441821222,1441820098,-0.0301384,0.0873917,0.00244918,0.08,0.0,0.0,0.0,-1.0
1441825302,1441824113,0.0297654,0.00239231,0.00396752,0.08,0.0,0.0,0.0,-1.0
1441829239,1441828097,-0.0422664,0.00683449,0.00292269,0.08,0.0,0.0,0.0,-1.0
1441833207,1441832172,0.0261432,-0.0726088,0.00341924,0.08,0.0,0.0,0.0,-1.0
1441836386,1441835026,-0.0307409,-0.114825,0.00433083,0.08,0.0,0.0,0.0,-1.0
1441840223,1441839187,0.00321512,-0.133045,0.00314179,0.08,0.0,0.0,0.0,-1.0
1441843318,1441842084,-0.0192066,0.0908035,0.00191879,0.08,0.0,0.0,0.0,-1.0
1441846174,1441845154,0.0264123,-0.0676516,0.00367007,0.08,0.0,0.0,0.0,-1.0
1441850215,1441849144,-0.029834,-0.0348266,0.00290147,0.08,0.0,0.0,0.0,-1.0
1441853234,1441852098,0.0313484,-0.144444,0.00283776,0.08,0.0,0.0,0.0,-1.0
1441857167,1441856188,-0.0423341,-0.090921,0.00349174,0.08,0.0,0.0,0.0,-1.0
1441860266,1441859117,-0.00383901,0.0468244,0.0030782,0.08,0.0,0.0,0.0,-1.0
1441864211,1441863086,-0.00511507,0.110325,0.00236312,0.08,0.0,0.0,0.0,-1.0
1441867131,1441866163,-0.00709959,-0.051386,0.00347492,0.08,0.0,0.0,0.0,-1.0
1441870187,1441869060,-0.0413118,-0.106477,0.00341758,0.08,0.0,0.0,0.0,-1.0
1441874201,1441873092,0.0150874,-0.106272,0.00344267,0.08,0.0,0.0,0.0,-1.0
1441878253,1441877132,-0.0129452,-0.114442,0.00320643,0.08,0.0,0.0,0.0,-1.0
1441881202,1441880108,-0.0167451,0.0635344,0.00259628,0.08,0.0,0.0,0.0,-1.0
1441885157,1441884143,0.0309349,0.0602561,0.00308527,0.08,0.0,0.0,0.0,-1.0
1441888092,1441887255,-0.0150348,-0.0978597,0.00305795,0.08,0.0,0.0,0.0,-1.0
1441892155,1441891123,0.0294312,-0.127929,0.00331394,0.08,0.0,0.0,0.0,-1.0
