timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
1437181204,0.00422216,0.00355089,0.000544011,0.887963,0.0091065,0.00313621,0.459815
1437185154,-0.0010762,0.0060556,0.00273021,0.887964,0.00909545,0.00314332,0.459813
1437188080,0.00487526,-0.0095976,0.00211459,0.887964,0.00909919,0.00313886,0.459813
1437192038,-0.00371311,0.00437777,0.0055332,0.887964,0.00909096,0.00313866,0.459813
1437195125,0.00855127,0.00309725,0.00371803,0.887963,0.00909169,0.0031449,0.459814
1437199129,0.00027827,-0.00276157,0.00889732,0.887962,0.00908487,0.00314446,0.459816
1437205165,0.000253222,-0.0034382,0.00418785,0.887963,0.00908951,0.00313123,0.459815
1437209125,0.00161688,-0.00524236,-0.000567035,0.887963,0.00908441,0.00312141,0.459814
1437213159,0.00123954,-0.00155032,0.00573318,0.887964,0.00908152,0.00311454,0.459814
1437216119,0.00444634,0.00233576,0.00387769,0.887963,0.00908301,0.0031154,0.459814
1437220136,-0.00081927,-0.00348893,0.00336834,0.887962,0.00907695,0.00311714,0.459816
1437223177,0.00129311,-0.00191077,0.0030996,0.887962,0.0090793,0.00311356,0.459817
1437227126,-0.00405901,0.00327217,0.00760599,0.887962,0.00906495,0.00311162,0.459818
1437230115,0.00335272,-0.000691839,0.00574623,0.887962,0.00906362,0.00311057,0.459818
1437234092,-0.00127826,-0.00405718,0.00585872,0.887961,0.00905928,0.00310856,0.459819
1437237079,0.00426102,0.00323503,0.00382247,0.887962,0.00905977,0.0031093,0.459818
1437240114,-6.48387e-06,-0.00141797,0.000235013,0.887962,0.00905635,0.00310906,0.459817
1437244167,0.00344656,-5.21771e-05,0.00622487,0.887962,0.00905172,0.00311211,0.459817
1437248192,-0.00163419,0.00292604,0.00018634,0.887962,0.00904639,0.00311979,0.459818
1437251121,0.00894343,0.00384317,0.00561588,0.887962,0.00904847,0.00312232,0.459818
1437255251,-0.00583762,0.00496316,0.003078,0.887962,0.00903521,0.00312813,0.459817
1437256151,-0.00351121,-0.00353436,0.000695615,0.887962,0.00903318,0.00312575,0.459817
1437262171,-0.00203854,0.00196488,0.00505666,0.887964,0.00902799,0.00312668,0.459813
1437265104,0.00351475,-0.00210759,0.00622036,0.887964,0.00902416,0.00312451,0.459813
1437269035,-0.00314227,-0.00580794,0.00108557,0.887966,0.00902263,0.00312081,0.45981
1437272283,0.00564283,0.00092329,0.00383824,0.887966,0.00902406,0.00311337,0.45981
1437275153,-0.000299717,-0.00343756,0.000934398,0.887969,0.00902221,0.00311347,0.459805
1437278131,0.00569042,-0.000357229,0.00864555,0.887972,0.00902388,0.00311003,0.459799
1437282080,-0.00182858,0.00559023,-0.00180981,0.887974,0.00902117,0.0031158,0.459796
1437286187,0.00408465,-0.00335679,0.00645421,0.887974,0.00901346,0.00312148,0.459796
1437287272,0.00225166,-0.000429466,0.00474225,0.887975,0.00901334,0.00312115,0.459793
1437292067,-0.000272725,-0.000808395,0.00434471,0.887975,0.00900444,0.00312245,0.459793
1437296099,-0.00093524,0.00131496,0.00201385,0.887975,0.00900454,0.00312011,0.459793
1437300095,0.00400166,0.000555422,0.00924397,0.887976,0.00899888,0.00311699,0.459792
1437303136,-0.00208441,0.0025542,0.000595195,0.887977,0.00899244,0.00312206,0.45979
1437307034,0.00382035,-0.000670576,0.00435788,0.887979,0.00899451,0.00310589,0.459785
1437310109,-0.000995045,-0.00212521,0.0026563,0.887979,0.00899647,0.00310509,0.459785
1437313113,-0.000636027,-0.00195509,0.00505816,0.887981,0.00898827,0.00309941,0.459783
1437317221,0.00214603,0.00249421,0.00548061,0.88798,0.00898904,0.0030949,0.459783
1437321167,0.00140694,-0.00260856,0.00653724,0.88798,0.00898403,0.00309355,0.459783
1437324095,0.00283063,0.00177369,0.00211437,0.887981,0.00898272,0.00309078,0.459783
1437327129,-0.00212262,-0.00039771,-0.000981774,0.887981,0.00897638,0.00309234,0.459782
1437332119,-0.00446477,0.00126952,0.00259082,0.887982,0.00897381,0.00309063,0.45978
1437335156,0.00200612,-0.00578037,0.00411801,0.887982,0.00896865,0.003082,0.45978
1437339081,0.00195232,0.0024418,0.00590702,0.887983,0.00896956,0.00308394,0.459779
1437342077,0.00381733,0.00334254,0.00431589,0.887982,0.00896864,0.00308578,0.459781
1437346139,0.00025009,0.00451197,0.00360713,0.887982,0.00896278,0.00309124,0.459781
1437349089,-0.00166129,-0.00410926,0.000937002,0.88798,0.0089566,0.00308737,0.459785
1437352083,0.00396092,0.00257471,0.00348347,0.88798,0.00895491,0.00308924,0.459786
1437356288,-0.000610748,-0.00665422,0.00678486,0.88798,0.00895359,0.00307436,0.459786
1437360194,0.001787,0.0054757,-0.0002928,0.887979,0.00895124,0.00307695,0.459786
1437363128,-0.00116414,0.00505407,0.00735606,0.887979,0.0089405,0.0030816,0.459787
1437366100,0.00429887,-0.000113871,0.00194956,0.887979,0.00893978,0.00308327,0.459787
1437369175,-0.0025686,-0.001381,0.00597586,0.887979,0.0089365,0.0030796,0.459787
1437371165,-0.000791068,0.00204523,0.00238757,0.887979,0.00893189,0.00307901,0.459787
1437380075,0.00376534,-0.00107796,0.00497731,0.88798,0.00892333,0.00308567,0.459785
1437384079,-0.00117354,-0.00186292,0.00887509,0.887981,0.00891466,0.00307463,0.459784
1437388048,0.00158289,-0.000545573,0.00148964,0.88798,0.00891583,0.00307304,0.459785
1437391153,0.000860932,0.00400969,0.0046739,0.88798,0.0089084,0.00307551,0.459785
1437392099,0.00615654,0.00103681,0.00439715,0.887979,0.00890955,0.00307686,0.459788
1437398057,-0.000804718,0.00352538,0.000869183,0.887979,0.00890968,0.00308072,0.459787
1437402171,0.00495703,0.00581504,0.0109869,0.887979,0.00890628,0.00308727,0.459787
1437405091,-0.0041865,0.001503,0.000118188,0.887979,0.00889908,0.00308841,0.459787
1437409163,0.00624197,0.00934776,0.00314738,0.88798,0.00889347,0.00309953,0.459787
1437412198,-0.0027403,0.000894946,0.00439592,0.88798,0.00888832,0.00310345,0.459786
1437415186,0.00483662,-0.00108693,0.00674473,0.88798,0.00888806,0.00310303,0.459786
1437419055,-0.00113093,0.00154886,0.00507262,0.88798,0.0088789,0.00310342,0.459786
1437423081,0.00362823,0.00106236,-7.209e-05,0.887979,0.00888387,0.00310138,0.459788
1437426104,-3.28757e-07,0.000529071,0.00554538,0.887979,0.00887628,0.00310296,0.459788
1437429160,0.00580787,-0.00275894,0.00484203,0.887977,0.00887963,0.00310008,0.459791
1437433146,-0.00131267,0.00157498,0.00462474,0.887977,0.00887201,0.00310419,0.459792
1437436097,0.00262072,0.000965073,-0.000951936,0.887977,0.00887066,0.0031037,0.459792
1437440040,-0.00188849,-0.00299768,0.0104539,0.887977,0.0088641,0.00310481,0.459792
1437444094,0.00266708,-0.00105529,0.00460192,0.887977,0.00886575,0.00309882,0.459792
1437447105,0.000184719,0.00692888,0.00353826,0.887976,0.00885924,0.00310482,0.459794
1437450068,0.00292798,-0.0013754,0.00543771,0.887976,0.00885722,0.00310595,0.459794
1437454111,0.00051861,0.00227503,0.00625938,0.887975,0.00885349,0.00310982,0.459796
1437458093,0.00445331,0.00364238,0.0103672,0.887976,0.00885269,0.00310543,0.459794
1437461134,-0.00236806,4.96766e-05,0.00392028,0.887976,0.00884749,0.0031084,0.459794
1437465101,0.00684196,0.00248306,0.0056466,0.887977,0.00884781,0.00310992,0.459793
1437468183,-0.000480128,0.000234624,0.00164653,0.887977,0.00884456,0.00311388,0.459793
1437471133,0.00513567,0.00198121,0.00709908,0.887977,0.00884408,0.00311241,0.459793
1437475208,-0.00339249,-0.0045552,0.00113984,0.887978,0.0088424,0.00310962,0.459791
1437479049,0.00645926,0.00139178,0.00806088,0.887979,0.00884147,0.00311052,0.459789
1437482060,-0.00364655,0.00234476,0.00382783,0.88798,0.0088389,0.00311228,0.459787
1437486085,0.00450036,-0.00259754,0.00433056,0.88798,0.00883059,0.00310957,0.459788
1437487273,0.00405607,-0.00456105,0.00459027,0.887981,0.00883231,0.00310744,0.459785
1437493029,0.00441689,0.00309772,-0.000295578,0.887981,0.00882475,0.00310448,0.459786
1437496119,-0.00169244,0.000213334,0.00332145,0.887981,0.00882136,0.00310503,0.459786
1437500111,0.00451098,0.000483147,0.00437891,0.887982,0.0088146,0.00310706,0.459783
1437501093,0.0025845,-0.00209737,0.00192091,0.887982,0.00881504,0.00310614,0.459783
1437507179,0.00838601,-0.00525978,0.00461976,0.887984,0.00880947,0.00310149,0.459779
1437510131,0.000885177,-0.000325687,0.00309569,0.887984,0.00881333,0.00310045,0.459779
1437513131,-0.0033194,0.0037141,0.00754105,0.887985,0.00880425,0.0030997,0.459778
1437517156,0.000344307,0.00959562,0.00241326,0.887985,0.00879584,0.00310886,0.459778
1437521100,0.00332745,-0.00410472,0.00093819,0.887985,0.00879275,0.00311338,0.459778
1437524292,0.00178425,0.00257346,0.00115745,0.887984,0.00878947,0.00311424,0.45978
1437528105,0.00295545,-0.00261368,0.00316845,0.887982,0.00878656,0.00311477,0.459785
1437531207,0.00142608,-0.000164528,0.00527049,0.887982,0.00878674,0.00311283,0.459785
1437535184,0.00507752,-0.00309977,0.00486045,0.887979,0.00878928,0.00311157,0.459789
1437538074,-0.000949761,0.00267455,0.00563961,0.887979,0.0087887,0.00311651,0.45979
1437541133,-0.000406171,-0.00143707,0.00869224,0.887979,0.00878,0.00310819,0.45979
1437545155,-0.000810841,0.00260928,0.00134438,0.887979,0.00878127,0.00310853,0.45979
1437548173,0.00651666,-0.00267475,0.0032713,0.887978,0.00878168,0.0031109,0.459791
1437552062,0.00229925,0.00364311,0.0034599,0.887978,0.00878004,0.0031081,0.459791
1437556129,0.00470347,-0.00307168,0.00405361,0.887978,0.00878294,0.00310443,0.459792
1437559132,-0.000928961,-0.000270905,0.00262973,0.887977,0.00878435,0.0031029,0.459793
1437562137,-0.000184519,0.00170297,0.000170946,0.887976,0.00877714,0.00310348,0.459796
1437566050,0.00243109,0.00228281,0.0062853,0.887976,0.00878076,0.00310356,0.459795
1437570142,0.000895594,0.00376269,0.00295627,0.887975,0.00877053,0.00310651,0.459798
1437573121,-0.000320774,0.00145428,-0.000860596,0.887975,0.00877015,0.00310804,0.459799
1437577149,0.00427649,-0.00418851,0.00906739,0.887975,0.00876452,0.00310084,0.459799
1437580217,0.000739345,0.00476457,0.00351259,0.887975,0.00876285,0.00310044,0.459799
1437584181,-0.00139986,-0.00605934,0.00623023,0.887976,0.00875582,0.00309647,0.459797
1437587025,0.000613281,0.00105881,0.00309653,0.887976,0.00875501,0.00309106,0.459797
1437589172,-0.00174277,0.000449366,0.00400254,0.887977,0.00875042,0.00309096,0.459794
1437594218,0.0061798,0.00227289,0.00162242,0.887976,0.00875183,0.00309482,0.459795
1437597163,-0.00256335,-0.00436795,0.000344085,0.887977,0.00874531,0.00309283,0.459794
1437601058,0.000448704,0.00468999,0.00211204,0.887977,0.00874539,0.00309031,0.459794
1437604139,0.00146492,0.00187084,0.00154592,0.887977,0.00873842,0.00309457,0.459795
1437608043,0.00147928,-0.001727,0.00324675,0.887976,0.00873739,0.00309434,0.459796
1437612103,0.00026673,-0.000882611,0.00560516,0.887976,0.00872659,0.00310087,0.459796
1437615220,0.00483827,-0.00243531,0.00498553,0.887977,0.00873043,0.00309722,0.459795
1437618098,0.000239305,-0.00490752,0.00428221,0.887978,0.00873118,0.00309006,0.459793
1437622241,0.00161333,-0.00114119,0.000104657,0.887977,0.00872745,0.00308937,0.459795
1437626157,0.00328491,0.00496963,0.00406341,0.887977,0.00871815,0.00309771,0.459794
1437629160,0.0011538,-0.00202083,0.00206899,0.887975,0.00871956,0.0030974,0.459798
1437633074,-0.0031609,0.00381736,0.00520398,0.887976,0.00870842,0.00309897,0.459798
1437636126,0.00672472,-0.00439986,0.00173938,0.887976,0.00871086,0.00310218,0.459798
1437640190,-0.00388354,-0.000423503,0.00601094,0.887978,0.00870183,0.00309562,0.459794
1437643050,0.0021769,-0.0025763,0.00182985,0.887978,0.00870062,0.00308937,0.459792
1437647099,-0.00151064,0.00170357,0.0081589,0.887979,0.00869375,0.00308638,0.459792
1437650227,0.00524284,0.00379618,-0.000868719,0.887978,0.00869301,0.00309055,0.459793
1437654159,-0.00188271,0.0083182,0.00253026,0.887978,0.0086845,0.00310169,0.459794
1437657194,0.00836687,-0.00474456,0.00561057,0.887978,0.00868981,0.0031011,0.459794
1437660076,-0.00321876,0.000983234,0.000761197,0.887979,0.00868637,0.00309936,0.459793
1437664092,0.00833855,-0.00383383,0.00504657,0.887979,0.00868761,0.00309764,0.459791
1437668079,-0.00497861,0.00571003,0.000648542,0.887979,0.0086797,0.00309999,0.459792
1437669185,-0.00121558,-0.00102798,0.00219681,0.887979,0.00867773,0.0030987,0.459792
1437678072,0.00371588,-0.000357698,0.00464697,0.887976,0.00867401,0.00309845,0.459798
1437687091,0.00125357,0.00236711,0.00477199,0.887975,0.00867,0.00309993,0.4598
1437691164,-0.000596943,-0.00112216,0.00523637,0.887976,0.00865861,0.00310198,0.459798
1437696190,0.00123071,0.00184566,0.00670482,0.887974,0.00865578,0.00310124,0.459801
1437699083,0.00204121,0.00141843,0.0057884,0.887975,0.00865323,0.00310377,0.459799
1437703116,9.77637e-05,-0.00196228,0.00365753,0.887975,0.00865312,0.0031038,0.4598
1437706095,0.0065192,-0.00139234,0.00330347,0.887975,0.00865243,0.00310413,0.4598
1437710128,-0.00384554,0.000689958,0.00297491,0.887974,0.0086521,0.00310196,0.459803
1437713137,0.00395814,-0.00450144,0.00241145,0.887974,0.00865061,0.00309532,0.459802
1437717029,0.00126784,-0.00422832,0.00784576,0.887974,0.0086507,0.00309778,0.459802
1437720102,0.00148986,-0.00153312,0.00208494,0.887976,0.00864925,0.00308834,0.459797
1437724069,-0.00137289,-0.00141932,0.00509557,0.887979,0.00864433,0.00308857,0.459793
1437727167,0.00384233,0.000583106,0.00682467,0.887979,0.00864351,0.00308796,0.459792
1437731157,5.7674e-05,-0.00119027,-0.0010562,0.887979,0.00864006,0.00309204,0.459792
1437734098,0.000432665,0.00471206,0.00434723,0.887978,0.00863348,0.00309154,0.459794
1437738101,-0.00343267,-0.0025166,0.00391159,0.887979,0.00862841,0.00309436,0.459792
1437741089,0.00288188,-0.00785187,0.00761125,0.887979,0.00862919,0.00308211,0.459792
1437744122,-0.00197468,0.00270157,0.00384356,0.887979,0.00862652,0.00308249,0.459793
1437748006,-7.05607e-05,0.00100018,0.00738568,0.887978,0.00862159,0.00307968,0.459794
1437752068,0.000863231,0.00776323,0.00400257,0.887978,0.00861694,0.00308396,0.459794
1437755045,0.00143187,0.000760724,0.00316557,0.88798,0.00861004,0.00308803,0.459792
1437759184,-0.00264069,0.00173977,0.00176256,0.88798,0.00860786,0.0030876,0.459791
1437762181,0.00215919,-0.00225748,0.00252144,0.88798,0.00860441,0.00308414,0.459791
1437766138,-0.00177197,0.00484965,0.00405399,0.887979,0.00860316,0.0030812,0.459794
1437769137,0.00229837,-0.00142654,0.000480364,0.887977,0.00859919,0.00308169,0.459797
1437773175,0.00145772,0.00427679,0.00498912,0.887975,0.00859269,0.00308862,0.4598
1437776139,-0.000946336,-0.00219926,0.0069235,0.887976,0.0085884,0.00308719,0.4598
1437780109,0.00158548,0.00292928,-0.000357515,0.887975,0.00858813,0.00308699,0.459801
1437782049,-0.000925364,0.000385786,0.00468909,0.887975,0.00858332,0.00308762,0.459801
1437787015,0.00182632,0.00482701,-0.00177574,0.887975,0.00857994,0.00309185,0.459801
1437790088,-0.00301016,0.00188691,0.00531735,0.887976,0.00857197,0.00309217,0.459799
1437793181,0.00237813,0.00206644,0.00510202,0.887976,0.00857175,0.00309078,0.4598
1437796103,-0.00271477,-0.00287617,0.00741341,0.887976,0.00856586,0.00308802,0.4598
1437801189,0.0034104,0.00188576,0.00661705,0.887972,0.00856434,0.00308795,0.459807
1437804164,-0.00222046,-0.00062679,0.00456,0.887972,0.00855779,0.00308592,0.459808
1437807215,0.00129829,0.00669649,0.0091389,0.887972,0.00855275,0.00308921,0.459808
1437811163,-0.000597342,0.00270118,0.00385466,0.887972,0.00854615,0.00309851,0.459809
1437815091,0.00126007,0.000997524,0.0049051,0.887971,0.00854165,0.00309514,0.45981
1437818109,-0.000635351,-0.00235693,-0.00280413,0.887971,0.00853796,0.00309119,0.459809
1437821297,0.00495524,0.00380452,0.00354031,0.887971,0.00853803,0.00309724,0.459809
1437825138,-0.00115437,-0.00183319,0.00175388,0.887972,0.00853546,0.00309548,0.459808
1437828173,0.00321591,0.0045724,0.00597672,0.887973,0.00853213,0.0030992,0.459807
1437832340,-0.000432376,-0.000279311,0.00220915,0.887973,0.00852595,0.00310082,0.459807
1437836130,0.00137904,-0.000325328,0.00477701,0.887973,0.00852265,0.0031029,0.459805
1437839167,-0.000844101,-0.00095438,0.00546679,0.887974,0.00851824,0.00309959,0.459805
1437842097,0.000339074,-0.00220195,0.000732082,0.887974,0.00851475,0.00309667,0.459805
1437844219,0.00425041,-0.000856147,0.000330559,0.887973,0.00851527,0.00309587,0.459807
1437850157,0.00444851,0.00473773,0.00799386,0.887973,0.00851364,0.00309806,0.459807
1437853133,-0.00195428,-0.00930012,0.0035483,0.887973,0.00851162,0.00309458,0.459807
1437856201,0.00580556,-0.00233346,0.00897734,0.887973,0.00851491,0.00308269,0.459807
1437860127,-0.00411163,-0.00267533,0.00483193,0.887972,0.00850985,0.003083,0.459809
1437864134,0.00208643,0.00493447,0.00468689,0.887971,0.008506,0.00308132,0.45981
1437867147,-0.00105596,0.00224044,0.00309041,0.887971,0.00849914,0.00308327,0.45981
1437871133,0.00228999,0.00345412,0.00166288,0.887972,0.00849436,0.00309281,0.45981
1437874153,-0.00175669,0.00264525,0.00340308,0.887972,0.00848725,0.00309578,0.459809
1437877156,0.00522077,0.00648195,0.0050019,0.887972,0.00848478,0.00310033,0.459809
1437881153,-0.000745873,-0.000262656,0.00540593,0.887972,0.00847591,0.00310494,0.459809
1437885097,0.00262091,0.00146596,0.00273969,0.887972,0.00847315,0.00309943,0.459808
1437888093,0.00026921,-0.000834342,0.00212244,0.887972,0.00847057,0.00310083,0.459808
1437892077,0.00168386,0.00310773,0.00369707,0.887972,0.00847152,0.00309265,0.459808
1437895135,-0.00230965,-0.00239279,-0.000255374,0.887972,0.00846417,0.00309709,0.459809
1437899146,0.00619866,-0.00412114,0.00464924,0.887975,0.0084693,0.00308732,0.459803
1437902291,-0.00218971,9.40305e-05,0.00701023,0.887975,0.00846486,0.00308619,0.459803
1437906099,0.0035646,-0.00151816,0.000874762,0.887974,0.00846074,0.00307956,0.459806
1437909210,-0.0040733,0.00194326,0.00372456,0.887974,0.00845346,0.00307894,0.459806
1437913166,0.00452471,-0.00222688,0.00678927,0.887973,0.0084496,0.00307745,0.459807
1437916142,-0.00268818,0.00290932,0.0028075,0.887973,0.00844464,0.00308174,0.459807
1437920134,0.00329689,-0.00332057,0.00354171,0.887973,0.00844625,0.00307041,0.459808
1437923152,-0.00365193,0.00520976,7.31153e-05,0.887972,0.0084373,0.00307511,0.45981
1437926094,0.00155972,-0.00704641,0.00625458,0.887972,0.00843689,0.00306714,0.45981
1437930115,0.0024371,0.00382719,-0.000625403,0.887971,0.00843609,0.00307072,0.459812
1437934233,0.00425233,0.00546706,0.00416832,0.887972,0.00843303,0.00307274,0.459811
1437937177,0.00334395,0.00169766,0.00216673,0.887971,0.00843442,0.00307614,0.459811
1437941126,0.00197259,-0.00180502,0.00934394,0.887973,0.00843263,0.00307294,0.459809
1437944243,-0.00249366,0.00539056,0.00386055,0.887974,0.00842671,0.00307608,0.459807
1437947125,0.00187406,-0.00763635,0.00605728,0.887974,0.00842362,0.00307216,0.459807
1437951109,-0.000778973,0.00304789,0.00497358,0.887973,0.00842033,0.00307149,0.459808
1437955187,0.00445581,-0.00628135,0.000821847,0.887973,0.00842047,0.0030613,0.459809
1437958234,0.00559486,0.000496507,0.00891943,0.887973,0.00842815,0.00306004,0.459808
1437961142,0.000154375,-0.000362522,0.00205815,0.887973,0.00842388,0.0030597,0.459808
1437965047,-0.000732883,-0.00154017,0.00533411,0.887974,0.00842315,0.00305668,0.459806
1437968182,0.00181098,0.00162755,0.00244194,0.887974,0.00841802,0.00305815,0.459806
1437972107,-0.00369404,0.000422606,0.00470992,0.887974,0.00841374,0.00305339,0.459806
1437975177,0.00128609,-0.000510623,0.00595711,0.887975,0.00840709,0.00305206,0.459804
1437978137,0.00264605,-0.00253002,0.00321695,0.887976,0.00840953,0.0030495,0.459803
1437983099,0.00191032,-0.00447161,0.00613249,0.887977,0.00840456,0.00304836,0.459801
1437986093,-0.00198166,0.00332146,0.00502163,0.887977,0.00840238,0.00304424,0.459801
1437990058,0.00560674,-0.00802755,0.00181616,0.88798,0.00839309,0.0030435,0.459796
1437993159,0.00402983,0.00292881,0.00820274,0.887979,0.00840102,0.00304114,0.459798
1437996140,-0.000618373,0.00168971,0.003651,0.887979,0.00839597,0.00304294,0.459798
1438000254,0.00113814,-0.00260259,0.00522675,0.887979,0.00839341,0.00304288,0.459798
1438003235,0.00457583,0.00167322,0.00243792,0.887979,0.00839114,0.00304535,0.459797
1438007125,0.00166043,0.00150961,0.00626744,0.887979,0.00839064,0.00304655,0.459797
1438011137,-0.00173606,-0.000376038,0.00172049,0.887981,0.00838136,0.00304688,0.459794
1438014159,-0.000591182,0.000187925,0.0040028,0.887981,0.00837863,0.00304652,0.459794
1438018231,0.0015033,-0.000259794,0.00447578,0.88798,0.00837174,0.00304181,0.459795
1438021138,-0.000467283,0.0027412,0.000128599,0.887981,0.00836795,0.00304022,0.459795
1438024166,0.00121801,-0.00191624,0.00114987,0.88798,0.00836316,0.00304207,0.459796
1438028116,0.00329551,0.00846809,0.00177386,0.88798,0.00835907,0.00304759,0.459797
1438031097,0.00196686,-0.00568362,0.00402,0.88798,0.00835909,0.00304733,0.459797
1438035170,0.00300957,0.000305841,0.00465143,0.887979,0.00836063,0.00304358,0.459798
1438038272,-0.00157611,0.000496369,0.00584345,0.887979,0.0083534,0.00304087,0.459799
1438042107,0.00264007,0.00230578,0.00476999,0.887979,0.00835113,0.00304286,0.459799
1438045173,-0.00107968,0.00337582,0.00426406,0.88798,0.00834337,0.00304628,0.459797
1438049156,0.00343352,0.00490904,0.00687002,0.887981,0.00834618,0.00305221,0.459795
1438052287,-0.00226526,-0.00108822,0.00085701,0.887981,0.00833726,0.00305212,0.459795
1438056112,0.00441375,0.0042921,0.00295135,0.887981,0.00833698,0.00305139,0.459794
1438059100,-0.00286318,0.00830247,0.00600701,0.887981,0.00832659,0.00306218,0.459794
1438063063,0.00314765,-0.00113009,0.0015874,0.88798,0.00832992,0.00306306,0.459797
1438067129,-0.00365219,0.00162204,0.00311209,0.88798,0.00831831,0.00305951,0.459797
1438070113,0.00409669,-0.000393356,0.00676401,0.887979,0.00831878,0.00306056,0.459799
1438074062,0.000603166,0.00436326,-0.000314121,0.887979,0.00831416,0.00306679,0.459799
1438077163,0.00301525,0.00200574,0.00496208,0.887978,0.00831375,0.00306989,0.459801
1438081145,0.000548065,-0.00117532,0.00134779,0.887976,0.00830532,0.00307243,0.459804
1438084123,0.00540364,0.00628539,0.00558404,0.887975,0.00830695,0.00307631,0.459806
1438087143,-0.00312049,-0.00160989,0.00740055,0.887975,0.00830102,0.0030766,0.459806
1438091158,0.00477586,-0.006123,0.00470835,0.887977,0.00830444,0.00306919,0.459804
1438095150,-0.00171986,-0.00153254,0.0104815,0.887976,0.00829804,0.00306795,0.459805
1438098211,0.0045421,0.00184246,0.00503524,0.887975,0.00829872,0.00306767,0.459807
1438101180,-0.00316857,-0.00400955,9.95388e-05,0.887975,0.00829252,0.00306248,0.459807
1438104043,0.0060913,-2.26072e-05,0.00628881,0.887975,0.00829518,0.00306192,0.459807
1438107114,-0.000566044,0.00352299,0.00241607,0.887975,0.00829444,0.00306464,0.459807
1438111085,0.00175386,-0.00109003,0.000525849,0.887976,0.0082838,0.0030594,0.459805
1438114157,0.00117272,0.00129976,0.00402594,0.887976,0.00828404,0.0030592,0.459805
1438117203,0.000690163,0.000493618,0.0064425,0.887976,0.00827592,0.00306096,0.459805
1438121084,-0.000380564,0.00119035,0.00131568,0.887976,0.00827576,0.00306188,0.459806
1438129143,-0.00127543,0.0038601,-0.00162682,0.887975,0.00825923,0.00306267,0.459808
1438132062,-0.00280134,0.00054119,0.00568503,0.887975,0.00825042,0.00305994,0.459808
1438137188,-0.00185985,0.00167612,0.00468331,0.887974,0.0082437,0.0030615,0.459809
1438140097,0.00592361,-0.00123403,-0.00263964,0.887975,0.00824507,0.00306175,0.459808
1438144092,-0.000582578,1.75401e-05,0.000972129,0.887974,0.00824638,0.00306212,0.459809
