timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,roll_rate_bias,pitch_rate_bias,yaw_rate_bias,airspeed_valid,quat_reset_counter
1442633148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887776,-0.00635299,0.0227878,0.459667,0.0,0.0,0.0,0.0,0.379047,-0.772736,0.101075,0.0,0.0,0.0,0.0,0,0
1442655246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887701,-0.0060891,0.0221257,0.459849,0.0,0.0,0.0,0.0,-0.399011,-1.44143,0.0647072,0.0,0.0,0.0,0.0,0,0
1442676223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887633,-0.00656569,0.022164,0.459971,0.0,0.0,0.0,0.0,0.0687069,-0.456243,-0.0492753,0.0,0.0,0.0,0.0,0,0
1442697439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887571,-0.00704215,0.0231086,0.460037,0.0,0.0,0.0,0.0,0.0777454,0.573543,-0.00656823,0.0,0.0,0.0,0.0,0,0
1442718096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887605,-0.0071311,0.0226434,0.459993,0.0,0.0,0.0,0.0,-0.381492,-1.13627,0.0389595,0.0,0.0,0.0,0.0,0,0
1442739114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887568,-0.00674663,0.0220888,0.460097,0.0,0.0,0.0,0.0,0.385191,-0.774878,-0.0557991,0.0,0.0,0.0,0.0,0,0
1442760215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887504,-0.00701489,0.0232731,0.460158,0.0,0.0,0.0,0.0,0.479685,-0.274475,0.036909,0.0,0.0,0.0,0.0,0,0
1442781316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887644,-0.00737574,0.0229252,0.4599,0.0,0.0,0.0,0.0,-0.237977,-0.970444,-0.0043578,0.0,0.0,0.0,0.0,0,0
1442802258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887683,-0.00789757,0.0239441,0.459765,0.0,0.0,0.0,0.0,0.31964,0.320731,-0.0210786,0.0,0.0,0.0,0.0,0,0
1442823106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887683,-0.0072625,0.0242062,0.459762,0.0,0.0,0.0,0.0,0.0436152,0.27072,0.0201472,0.0,0.0,0.0,0.0,0,0
1442844288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887785,-0.00758732,0.0235978,0.45959,0.0,0.0,0.0,0.0,-0.578767,0.379445,0.00820257,0.0,0.0,0.0,0.0,0,0
1442864993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887819,-0.00793021,0.0237003,0.459514,0.0,0.0,0.0,0.0,0.161745,0.665097,-0.050976,0.0,0.0,0.0,0.0,0,0
1442874115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878,-0.00793089,0.0233131,0.45957,0.0,0.0,0.0,0.0,0.215679,-0.25451,0.00588229,0.0,0.0,0.0,0.0,0,0
1442907144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887629,-0.00729911,0.0236569,0.459894,0.0,0.0,0.0,0.0,-0.249868,-0.0589315,-0.0143072,0.0,0.0,0.0,0.0,0,0
1442928130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887505,-0.0079204,0.0247228,0.460066,0.0,0.0,0.0,0.0,0.0572961,1.44222,-0.0592257,0.0,0.0,0.0,0.0,0,0
1442949039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887372,-0.00732231,0.0245128,0.460344,0.0,0.0,0.0,0.0,0.464326,1.31887,-0.0118047,0.0,0.0,0.0,0.0,0,0
1442970266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887447,-0.00756574,0.0242946,0.460208,0.0,0.0,0.0,0.0,-0.403534,1.06532,-0.0113039,0.0,0.0,0.0,0.0,0,0
1442991134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887288,-0.00727656,0.0237476,0.460546,0.0,0.0,0.0,0.0,-0.108304,1.37721,-0.0442921,0.0,0.0,0.0,0.0,0,0
1443012047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887238,-0.00763245,0.0250244,0.46057,0.0,0.0,0.0,0.0,0.0907187,1.45019,-0.0403464,0.0,0.0,0.0,0.0,0,0
1443033119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887274,-0.00845655,0.0248384,0.460497,0.0,0.0,0.0,0.0,-0.717489,0.519391,-0.0859273,0.0,0.0,0.0,0.0,0,0
1443054063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887262,-0.00894596,0.0251809,0.46049,0.0,0.0,0.0,0.0,0.173355,0.811938,-0.0836033,0.0,0.0,0.0,0.0,0,0
1443075222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887231,-0.00841598,0.0249285,0.460575,0.0,0.0,0.0,0.0,0.343431,-0.987743,0.0584377,0.0,0.0,0.0,0.0,0,0
1443096103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887222,-0.00868335,0.0243941,0.460615,0.0,0.0,0.0,0.0,-0.220034,-1.52134,0.0483718,0.0,0.0,0.0,0.0,0,0
1443117134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887169,-0.0082243,0.0243995,0.460726,0.0,0.0,0.0,0.0,0.471077,0.118266,0.0490508,0.0,0.0,0.0,0.0,0,0
1443138089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88712,-0.0089522,0.0252555,0.46076,0.0,0.0,0.0,0.0,-0.162791,-0.480689,0.113878,0.0,0.0,0.0,0.0,0,0
1443159165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887023,-0.00873993,0.0247442,0.46098,0.0,0.0,0.0,0.0,-0.578339,-1.11492,-0.0555126,0.0,0.0,0.0,0.0,0,0
1443179145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886949,-0.00930238,0.0256741,0.46106,0.0,0.0,0.0,0.0,0.0610901,-0.164812,-0.0463989,0.0,0.0,0.0,0.0,0,0
1443201057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886962,-0.0091781,0.0250404,0.461072,0.0,0.0,0.0,0.0,-0.409504,-1.36487,0.0291501,0.0,0.0,0.0,0.0,0,0
1443222108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886852,-0.0102887,0.0257223,0.461222,0.0,0.0,0.0,0.0,-0.374653,-0.484687,0.00636462,0.0,0.0,0.0,0.0,0,0
1443243109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886782,-0.00844421,0.0246434,0.461453,0.0,0.0,0.0,0.0,0.822254,-1.3019,0.106203,0.0,0.0,0.0,0.0,0,0
1443263087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886676,-0.00955061,0.0261152,0.461554,0.0,0.0,0.0,0.0,-0.0366099,-0.0311514,0.0928265,0.0,0.0,0.0,0.0,0,0
1443285088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886684,-0.00937837,0.024861,0.461612,0.0,0.0,0.0,0.0,0.305151,-1.29708,0.0386228,0.0,0.0,0.0,0.0,0,0
1443306012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886454,-0.0097413,0.0266127,0.461949,0.0,0.0,0.0,0.0,0.243168,-1.01288,0.117621,0.0,0.0,0.0,0.0,0,0
1443327061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886235,-0.00927166,0.0255244,0.462438,0.0,0.0,0.0,0.0,-0.575185,-1.47665,0.0135143,0.0,0.0,0.0,0.0,0,0
1443348095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886084,-0.00985129,0.0259812,0.462691,0.0,0.0,0.0,0.0,-0.0991352,-0.413316,-0.39148,0.0,0.0,0.0,0.0,0,0
1443368092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888398,-0.0120076,0.0260874,0.458175,0.0,0.0,0.0,0.0,0.124102,-0.142216,-0.769757,0.0,0.0,0.0,0.0,0,0
1443390383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891099,-0.00938075,0.0283909,0.452824,0.0,0.0,0.0,0.0,0.349681,-0.009169,0.0520521,0.0,0.0,0.0,0.0,0,0
1443411061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890287,-0.0049716,0.0365438,0.453903,0.0,0.0,0.0,0.0,0.90527,0.427652,0.451478,0.0,0.0,0.0,0.0,0,0
1443432076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887904,-0.00812017,0.0434101,0.457904,0.0,0.0,0.0,0.0,-0.394332,1.0032,0.504648,0.0,0.0,0.0,0.0,0,0
1443453078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88502,-0.0167902,0.0459468,0.462976,0.0,0.0,0.0,0.0,-0.684281,0.70802,0.422321,0.0,0.0,0.0,0.0,0,0
1443473116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882482,-0.0220796,0.0481105,0.467358,0.0,0.0,0.0,0.0,-0.831762,0.61499,0.333058,0.0,0.0,0.0,0.0,0,0
1443494139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880355,-0.0268475,0.0509994,0.4708,0.0,0.0,0.0,0.0,-1.3013,0.399247,0.285948,0.0,0.0,0.0,0.0,0,0
1443516189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878518,-0.0288407,0.0542277,0.473745,0.0,0.0,0.0,0.0,0.859849,0.333666,0.256731,0.0,0.0,0.0,0.0,0,0
1443537119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877421,-0.0302998,0.0553666,0.475552,0.0,0.0,0.0,0.0,-0.657036,0.193832,0.0589701,0.0,0.0,0.0,0.0,0,0
1443558086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876755,-0.0305658,0.0535708,0.476965,0.0,0.0,0.0,0.0,0.632464,-0.324632,0.269536,0.0,0.0,0.0,0.0,0,0
1443579071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876184,-0.0294181,0.050473,0.478423,0.0,0.0,0.0,0.0,-0.305283,-0.52868,0.0497179,0.0,0.0,0.0,0.0,0,0
1443600103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87612,-0.0282398,0.0462566,0.479037,0.0,0.0,0.0,0.0,-0.272635,-0.223589,0.0261832,0.0,0.0,0.0,0.0,0,0
1443621182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876238,-0.0262066,0.0418259,0.479343,0.0,0.0,0.0,0.0,-0.431793,-0.697666,0.08311,0.0,0.0,0.0,0.0,0,0
1443634046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876254,-0.0244528,0.0387026,0.47967,0.0,0.0,0.0,0.0,0.0950415,-0.886206,0.139094,0.0,0.0,0.0,0.0,0,0
1443663173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876203,-0.0210136,0.029886,0.480556,0.0,0.0,0.0,0.0,-0.213002,-0.765601,0.0131988,0.0,0.0,0.0,0.0,0,0
1443684034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876539,-0.0171529,0.0221822,0.480513,0.0,0.0,0.0,0.0,0.236451,-1.04246,0.0227058,0.0,0.0,0.0,0.0,0,0
1443705082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876606,-0.0132834,0.0155999,0.480773,0.0,0.0,0.0,0.0,-0.190265,-0.684781,0.0776564,0.0,0.0,0.0,0.0,0,0
1443726296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876278,-0.00956123,0.00824838,0.481641,0.0,0.0,0.0,0.0,-0.00364156,-0.597814,0.082608,0.0,0.0,0.0,0.0,0,0
1443747153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875941,-0.00635548,-4.16935e-06,0.482377,0.0,0.0,0.0,0.0,-0.266667,-1.09837,0.117972,0.0,0.0,0.0,0.0,0,0
1443767089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875428,-0.00236945,-0.00787222,0.483279,0.0,0.0,0.0,0.0,-0.0276054,-0.865496,0.0951599,0.0,0.0,0.0,0.0,0,0
1443789119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874677,0.0010568,-0.0155399,0.484456,0.0,0.0,0.0,0.0,-0.0321143,-0.479976,0.15265,0.0,0.0,0.0,0.0,0,0
1443809093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873662,0.00299681,-0.0210459,0.486069,0.0,0.0,0.0,0.0,-0.537144,-0.549955,0.189048,0.0,0.0,0.0,0.0,0,0
1443830156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872595,0.00417639,-0.0260131,0.487734,0.0,0.0,0.0,0.0,-0.88234,-0.330305,0.180287,0.0,0.0,0.0,0.0,0,0
1443852060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870823,0.00531216,-0.0307081,0.490608,0.0,0.0,0.0,0.0,-0.722299,-0.52243,0.228137,0.0,0.0,0.0,0.0,0,0
1443873212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869164,0.005514,-0.033595,0.493351,0.0,0.0,0.0,0.0,0.0653158,-0.159656,0.314304,0.0,0.0,0.0,0.0,0,0
1443894248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867404,0.00441153,-0.0357788,0.496298,0.0,0.0,0.0,0.0,0.403723,-0.164262,0.439092,0.0,0.0,0.0,0.0,0,0
1443915158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865395,0.00287766,-0.0369976,0.499715,0.0,0.0,0.0,0.0,-0.23717,-0.14871,0.47276,0.0,0.0,0.0,0.0,0,0
1443936026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86259,0.00141592,-0.0363715,0.504593,0.0,0.0,0.0,0.0,-0.528815,0.283131,0.460764,0.0,0.0,0.0,0.0,0,0
1443956100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85994,-0.000884747,-0.0359795,0.509124,0.0,0.0,0.0,0.0,-0.468991,0.167751,0.58492,0.0,0.0,0.0,0.0,0,0
1443977040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857066,-0.0031065,-0.0347674,0.514023,0.0,0.0,0.0,0.0,-0.91784,0.288211,0.547861,0.0,0.0,0.0,0.0,0,0
1443999151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85392,-0.00551824,-0.032737,0.519344,0.0,0.0,0.0,0.0,-0.247965,0.361406,0.651759,0.0,0.0,0.0,0.0,0,0
1444020007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85047,-0.00825059,-0.0305576,0.52507,0.0,0.0,0.0,0.0,0.593578,0.187646,0.780898,0.0,0.0,0.0,0.0,0,0
1444041210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845943,-0.0125161,-0.028154,0.532383,0.0,0.0,0.0,0.0,-0.731812,-0.0246714,0.769572,0.0,0.0,0.0,0.0,0,0
1444062035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841998,-0.0157708,-0.0239785,0.538717,0.0,0.0,0.0,0.0,0.144661,0.580867,0.800965,0.0,0.0,0.0,0.0,0,0
1444079204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838745,-0.0190269,-0.0201825,0.543818,0.0,0.0,0.0,0.0,0.267336,0.630301,0.922022,0.0,0.0,0.0,0.0,0,0
1444104071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832854,-0.0237787,-0.0143531,0.552795,0.0,0.0,0.0,0.0,0.532126,0.659306,0.954015,0.0,0.0,0.0,0.0,0,0
1444125335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827765,-0.0276273,-0.00858453,0.560328,0.0,0.0,0.0,0.0,-0.30149,0.656094,0.886883,0.0,0.0,0.0,0.0,0,0
1444146095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820981,-0.0314082,-0.00312676,0.570082,0.0,0.0,0.0,0.0,0.307234,0.303309,1.0142,0.0,0.0,0.0,0.0,0,0
1444167171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815518,-0.0349261,0.00381791,0.577664,0.0,0.0,0.0,0.0,-0.324747,1.16697,0.892651,0.0,0.0,0.0,0.0,0,0
1444188125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811095,-0.0377855,0.0106975,0.583595,0.0,0.0,0.0,0.0,-0.0504661,0.442803,1.02228,0.0,0.0,0.0,0.0,0,0
1444209114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803372,-0.0404981,0.0185264,0.593809,0.0,0.0,0.0,0.0,1.39087,0.675041,1.03796,0.0,0.0,0.0,0.0,0,0
1444230064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797047,-0.0441723,0.0267055,0.601707,0.0,0.0,0.0,0.0,-0.686145,1.12772,1.03998,0.0,0.0,0.0,0.0,0,0
1444251095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790139,-0.0472883,0.0349522,0.610101,0.0,0.0,0.0,0.0,0.281331,0.723534,1.08598,0.0,0.0,0.0,0.0,0,0
1444272133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783126,-0.050251,0.0435701,0.618296,0.0,0.0,0.0,0.0,-0.257294,0.741988,1.0056,0.0,0.0,0.0,0.0,0,0
1444293103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774728,-0.051738,0.0537898,0.627875,0.0,0.0,0.0,0.0,0.885343,0.572608,1.08653,0.0,0.0,0.0,0.0,0,0
1444314044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76751,-0.0532905,0.0643869,0.635565,0.0,0.0,0.0,0.0,-0.0119419,0.618584,1.02127,0.0,0.0,0.0,0.0,0,0
1444335119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760553,-0.0547093,0.0753045,0.642569,0.0,0.0,0.0,0.0,0.116267,0.518516,1.01658,0.0,0.0,0.0,0.0,0,0
1444356143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753902,-0.0543513,0.0880677,0.648785,0.0,0.0,0.0,0.0,1.27443,0.530361,1.07295,0.0,0.0,0.0,0.0,0,0
1444377132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744991,-0.0529139,0.101941,0.657112,0.0,0.0,0.0,0.0,1.75564,0.495855,1.16133,0.0,0.0,0.0,0.0,0,0
1444398118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737031,-0.0506696,0.116848,0.66375,0.0,0.0,0.0,0.0,0.97732,0.702334,1.05267,0.0,0.0,0.0,0.0,0,0
1444419133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729291,-0.0486699,0.130728,0.669833,0.0,0.0,0.0,0.0,0.951862,1.03225,1.00227,0.0,0.0,0.0,0.0,0,0
1444440143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721993,-0.0459031,0.146431,0.674668,0.0,0.0,0.0,0.0,0.776205,1.02228,1.03504,0.0,0.0,0.0,0.0,0,0
1444461123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714261,-0.042155,0.161085,0.679783,0.0,0.0,0.0,0.0,1.19373,1.02234,1.04666,0.0,0.0,0.0,0.0,0,0
1444478139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706072,-0.0389905,0.174907,0.685091,0.0,0.0,0.0,0.0,1.3118,1.00019,1.02676,0.0,0.0,0.0,0.0,0,0
1444503073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.695964,0.0338162,-0.192652,-0.690924,0.0,0.0,0.0,0.0,1.09877,0.68892,0.9799,0.0,0.0,0.0,0.0,0,0
1444524080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68784,0.0284726,-0.208306,-0.694747,0.0,0.0,0.0,0.0,0.787533,0.499672,0.966854,0.0,0.0,0.0,0.0,0,0
1444545312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.679392,0.0219897,-0.224676,-0.698186,0.0,0.0,0.0,0.0,0.696668,0.596156,0.999932,0.0,0.0,0.0,0.0,0,0
1444566144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67062,0.0145507,-0.240541,-0.701568,0.0,0.0,0.0,0.0,0.72486,0.774104,1.0155,0.0,0.0,0.0,0.0,0,0
1444587098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.658915,0.00711084,-0.255205,-0.707567,0.0,0.0,0.0,0.0,0.841954,0.827641,1.12399,0.0,0.0,0.0,0.0,0,0
1444608105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.648707,-0.00168609,-0.268431,-0.712125,0.0,0.0,0.0,0.0,1.04211,0.681186,1.21589,0.0,0.0,0.0,0.0,0,0
