timestamp,x,y,z,yaw,vx,vy,vz,acc_x,acc_y,acc_z
1448101100,-8.44737,-12.6457,-0.909072,-0.0314143,0.683188,-0.52598,-0.0586548,-7.59817,-1.59887,-0.0647264
1448111361,-8.44136,-12.6506,-0.90962,-0.0307137,0.612161,-0.540617,-0.0592678,-7.69418,-1.55223,-0.0672682
1448121546,-8.43471,-12.6571,-0.91032,-0.027826,0.521316,-0.558445,-0.0600754,-7.7969,-1.48747,-0.0704682
1448131683,-8.43002,-12.6626,-0.910906,-0.0237062,0.445331,-0.572595,-0.0607718,-7.86608,-1.42896,-0.0730994
1448141813,-8.4262,-12.668,-0.911478,-0.0182088,0.37143,-0.585692,-0.0614679,-7.91912,-1.36828,-0.0756171
1448151960,-8.42308,-12.6735,-0.912055,-0.0112097,0.297335,-0.598163,-0.0621852,-7.95847,-1.30371,-0.0780991
1448162106,-8.42008,-12.6808,-0.912806,6.18468e-05,0.201691,-0.61327,-0.0631406,-7.98909,-1.21481,-0.0812374
1448172263,-8.41853,-12.6867,-0.913408,0.0108196,0.125944,-0.624429,-0.0639219,-7.99735,-1.13994,-0.0836681
1448182509,-8.4177,-12.6926,-0.914018,0.0232466,0.0501936,-0.634858,-0.0647259,-7.99153,-1.06105,-0.0860481
1448192640,-8.41766,-12.7002,-0.914787,0.0411021,-0.0439292,-0.646768,-0.0657579,-7.96461,-0.957331,-0.0889307
1448202784,-8.41841,-12.7062,-0.915402,0.0570732,-0.117815,-0.655271,-0.066595,-7.92806,-0.871386,-0.0911322
1448212916,-8.41989,-12.7125,-0.916041,0.0751465,-0.193081,-0.663135,-0.0674733,-7.87669,-0.779626,-0.093316
1448223050,-8.42276,-12.7205,-0.916852,0.100157,-0.286586,-0.671727,-0.0686025,-7.7926,-0.659509,-0.0959407
1448233203,-8.4258,-12.7268,-0.917503,0.121713,-0.359672,-0.677481,-0.0695164,-7.71082,-0.560716,-0.0979193
1448243473,-8.42963,-12.7334,-0.918178,0.145344,-0.433576,-0.682387,-0.0704701,-7.61332,-0.456244,-0.0998498
1448253613,-8.43406,-12.7398,-0.918848,0.169945,-0.504875,-0.686196,-0.0714203,-7.50464,-0.350895,-0.10164
1448263749,-8.44065,-12.7481,-0.919713,0.203319,-0.594068,-0.689583,-0.0726538,-7.34756,-0.212448,-0.103772
1448273901,-8.44654,-12.7546,-0.920398,0.230895,-0.662291,-0.691055,-0.0736335,-7.21071,-0.101248,-0.105313
1448284064,-8.45304,-12.761,-0.921091,0.259674,-0.72899,-0.691473,-0.0746244,-7.06209,0.0122153,-0.106737
1448294339,-8.46223,-12.7693,-0.921988,0.298143,-0.811929,-0.690448,-0.0759063,-6.85544,0.160343,-0.108383
1448304524,-8.47044,-12.776,-0.922731,0.330929,-0.877694,-0.688291,-0.0769658,-6.67306,0.283805,-0.109577
1448314652,-8.47893,-12.7824,-0.923455,0.363585,-0.939203,-0.685076,-0.0779949,-6.48638,0.404522,-0.110594
1448324787,-8.48798,-12.7888,-0.924188,0.397253,-0.998842,-0.68073,-0.0790315,-6.28924,0.526849,-0.111476
1448334947,-8.50036,-12.7969,-0.92514,0.441813,-1.07242,-0.673487,-0.0803695,-6.02184,0.685708,-0.112405
1448345099,-8.51093,-12.8033,-0.925917,0.478717,-1.12914,-0.666287,-0.0814513,-5.7954,0.814849,-0.112983
1448355352,-8.52188,-12.8096,-0.926693,0.51606,-1.18295,-0.657958,-0.0825238,-5.56216,0.943441,-0.1134
1448365527,-8.53346,-12.8158,-0.927489,0.554677,-1.23505,-0.648298,-0.0836111,-5.31704,1.07431,-0.113664
1448375648,-8.54852,-12.8235,-0.928491,0.603765,-1.2964,-0.634553,-0.0849635,-5.00029,1.23772,-0.113764
1448385786,-8.56086,-12.8293,-0.929291,0.643191,-1.34196,-0.622375,-0.0860271,-4.74212,1.36665,-0.113661
1448395927,-8.57405,-12.8353,-0.930128,0.684653,-1.38649,-0.608516,-0.0871248,-4.46737,1.50007,-0.113383
1448406065,-8.59088,-12.8424,-0.931174,0.736634,-1.43765,-0.589665,-0.0884725,-4.11869,1.66425,-0.112795
1448416290,-8.60461,-12.8479,-0.932013,0.778394,-1.47514,-0.573368,-0.0895327,-3.83553,1.79368,-0.112134
1448426523,-8.61873,-12.8532,-0.932865,0.820819,-1.51007,-0.555784,-0.0905899,-3.54538,1.92292,-0.111293
1448436671,-8.63326,-12.8584,-0.933732,0.863956,-1.5424,-0.536864,-0.0916445,-3.24806,2.052,-0.110265
1448446808,-8.65169,-12.8646,-0.934822,0.918025,-1.57855,-0.511695,-0.0929379,-2.87249,2.21045,-0.108733
1448456963,-8.66688,-12.8694,-0.935714,0.962098,-1.60449,-0.489998,-0.0939686,-2.56428,2.33681,-0.107283
1448467189,-8.68201,-12.8739,-0.936598,1.00561,-1.62707,-0.467552,-0.0949654,-2.25843,2.45904,-0.105675
1448477439,-8.70162,-12.8793,-0.937741,1.0615,-1.65171,-0.437227,-0.0962155,-1.86351,2.61233,-0.10335
1448487575,-8.71713,-12.8833,-0.938645,1.10538,-1.66768,-0.412257,-0.0971723,-1.5522,2.72963,-0.10132
1448497713,-8.73324,-12.8871,-0.939585,1.15064,-1.68106,-0.385431,-0.098136,-1.23015,2.84773,-0.0990338
1448507864,-8.7492,-12.8906,-0.940518,1.19523,-1.6912,-0.357938,-0.099062,-0.912136,2.96112,-0.0965881
1448518004,-8.76963,-12.8947,-0.941718,1.25195,-1.69975,-0.321427,-0.100205,-0.506797,3.10099,-0.0931932
1448528150,-8.78462,-12.8974,-0.942604,1.29338,-1.70291,-0.293666,-0.101015,-0.21042,3.1999,-0.0905082
1448538476,-8.80482,-12.9007,-0.943809,1.34898,-1.70304,-0.254949,-0.102065,0.187391,3.32813,-0.0866247
1448548607,-8.82068,-12.9029,-0.944763,1.39246,-1.69985,-0.223485,-0.102857,0.498359,3.42465,-0.0833566
1448558748,-8.83719,-12.9049,-0.945768,1.43761,-1.69342,-0.189686,-0.103651,0.820977,3.52122,-0.0797397
1448568913,-8.85321,-12.9066,-0.946755,1.48133,-1.68416,-0.155862,-0.10439,1.13273,3.61095,-0.0760146
1448579053,-8.87305,-12.9082,-0.947995,1.53537,-1.66847,-0.112502,-0.10526,1.51711,3.7165,-0.0710909
1448589222,-8.88887,-12.9091,-0.949001,1.57841,-1.65256,-0.0767117,-0.105918,1.8222,3.79605,-0.0669051
1448599480,-8.90429,-12.9096,-0.949997,1.62032,-1.63409,-0.0407685,-0.106525,2.11807,3.86938,-0.0625933
1448609631,-8.92358,-12.9098,-0.951269,1.67276,-1.60668,0.00580322,-0.107236,2.48648,3.95507,-0.0568486
1448619744,-8.93881,-12.9096,-0.952297,1.7142,-1.58153,0.0439014,-0.107757,2.77583,4.01765,-0.0520181
1448629875,-8.95348,-12.909,-0.953307,1.75414,-1.55425,0.0817636,-0.108221,3.05307,4.07336,-0.0471015
1448640017,-8.96814,-12.908,-0.95434,1.79408,-1.52387,0.120789,-0.108644,3.32838,4.12421,-0.0419131
1448650166,-8.98626,-12.9063,-0.955652,1.84355,-1.4817,0.170843,-0.109109,3.66642,4.17986,-0.0350781
1448660474,-8.99997,-12.9045,-0.956676,1.88108,-1.44616,0.210175,-0.109412,3.92045,4.2162,-0.0295637
1448670618,-9.01328,-12.9024,-0.957696,1.91758,-1.40848,0.24961,-0.109661,4.1651,4.24619,-0.0239063
1448680755,-9.0295,-12.8991,-0.958984,1.96224,-1.35788,0.299593,-0.109898,4.46094,4.27498,-0.0165471
1448690928,-9.0421,-12.8961,-0.960021,1.99703,-1.31474,0.339973,-0.110026,4.68844,4.29074,-0.0104439
1448701080,-9.0541,-12.8928,-0.961043,2.0303,-1.27021,0.379859,-0.110094,4.90312,4.29971,-0.00427283
1448711312,-9.06898,-12.8879,-0.962363,2.07168,-1.20982,0.431438,-0.110097,5.16598,4.3015,0.00392464
1448721615,-9.08017,-12.8837,-0.963403,2.10298,-1.16009,0.472045,-0.110028,5.36116,4.29502,0.0105574
1448731797,-9.09103,-12.8789,-0.964455,2.13346,-1.10787,0.513097,-0.109894,5.54788,4.28126,0.0174305
1448741935,-9.10351,-12.8727,-0.96573,2.16867,-1.04223,0.562655,-0.109643,5.75887,4.25477,0.0259635
1448752073,-9.11296,-12.8673,-0.966749,2.19546,-0.987899,0.60212,-0.109369,5.91542,4.2257,0.0329531
1448762221,-9.12199,-12.8614,-0.967776,2.22117,-0.931548,0.641709,-0.109025,6.062,4.18918,0.0401481
1448772455,-9.13239,-12.8537,-0.969039,2.25093,-0.860196,0.690037,-0.108507,6.22633,4.13419,0.0491964
1448782617,-9.14019,-12.847,-0.970056,2.27335,-0.801155,0.72862,-0.10801,6.3456,4.08167,0.0566442
1448792753,-9.14757,-12.8399,-0.971087,2.29462,-0.739884,0.767404,-0.107431,6.45438,4.02074,0.0643465
1448802893,-9.15576,-12.8306,-0.972336,2.31831,-0.663885,0.813837,-0.106624,6.56926,3.93639,0.0738756
1448813044,-9.1619,-12.8225,-0.973369,2.33611,-0.599589,0.851746,-0.105867,6.64997,3.85766,0.0819266
1448823184,-9.16719,-12.8145,-0.97435,2.35142,-0.537449,0.887236,-0.105069,6.71422,3.7753,0.0897064
1448833378,-9.17192,-12.806,-0.975328,2.3651,-0.474453,0.922103,-0.104194,6.76601,3.68558,0.097599
1448843517,-9.17712,-12.7947,-0.976569,2.38019,-0.393069,0.965529,-0.102963,6.81359,3.56051,0.107814
1448853644,-9.18049,-12.7855,-0.977525,2.39006,-0.329391,0.99826,-0.10192,6.83597,3.45545,0.115829
1448863778,-9.18332,-12.7758,-0.978493,2.39851,-0.263996,1.03075,-0.100774,6.8456,3.34096,0.124086
1448873910,-9.186,-12.7632,-0.979696,2.40679,-0.181712,1.07,-0.099219,6.83869,3.1873,0.134524
1448884043,-9.18741,-12.753,-0.980621,2.41147,-0.117615,1.09932,-0.0979181,6.81866,3.06006,0.142699
1448894210,-9.18822,-12.7423,-0.981556,2.41468,-0.0521707,1.12811,-0.096505,6.78492,2.9232,0.151091
1448904435,-9.18841,-12.7314,-0.982473,2.41632,0.0125885,1.15542,-0.0950181,6.73821,2.78065,0.159447
1448914573,-9.18779,-12.7175,-0.983588,2.41622,0.0920338,1.1873,-0.0930668,6.66248,2.59579,0.169776
1448924720,-9.18652,-12.7053,-0.984522,2.41433,0.159098,1.21275,-0.0913033,6.58237,2.43079,0.178572
1448934855,-9.18469,-12.6936,-0.98539,2.41104,0.221904,1.23532,-0.0895482,6.49349,2.26848,0.186878
1448945003,-9.18228,-12.6817,-0.986236,2.40634,0.283376,1.25617,-0.0877264,6.39305,2.10194,0.195081
1448955148,-9.1793,-12.6697,-0.987059,2.4003,0.343513,1.27531,-0.085837,6.28137,1.93125,0.203181
1448965459,-9.17487,-12.6547,-0.988047,2.39104,0.415971,1.2966,-0.0834071,6.12826,1.71469,0.213051
1448975597,-9.17067,-12.6424,-0.988825,2.38212,0.473164,1.31193,-0.0813595,5.99221,1.5347,0.220935
1448985743,-9.16586,-12.6297,-0.989595,2.37176,0.529928,1.32576,-0.0792025,5.84301,1.3475,0.22885
1448995889,-9.15934,-12.6143,-0.990496,2.35758,0.596457,1.34002,-0.0764987,5.64877,1.11627,0.238255
1449006029,-9.15331,-12.6013,-0.991224,2.34437,0.650233,1.34986,-0.0741581,5.47514,0.91908,0.245969
1449016162,-9.14687,-12.5884,-0.99192,2.33015,0.701572,1.35768,-0.0717776,5.29414,0.721301,0.253437
1449026413,-9.13995,-12.5754,-0.992592,2.31481,0.751075,1.3636,-0.0693299,5.10411,0.520804,0.260747
1449036553,-9.13071,-12.5592,-0.993394,2.29418,0.810039,1.36827,-0.0661905,4.85549,0.267791,0.26961
1449046689,-9.12289,-12.5464,-0.994003,2.27664,0.85465,1.36983,-0.0636277,4.64916,0.0646439,0.276444
1449056821,-9.11442,-12.5332,-0.994605,2.25753,0.898499,1.36944,-0.0609243,4.42881,-0.146405,0.283286
1449066972,-9.10368,-12.5172,-0.995294,2.23312,0.94844,1.36624,-0.0575814,4.15323,-0.402859,0.291253
1449077113,-9.0946,-12.5044,-0.995822,2.21238,0.986337,1.36149,-0.0548193,3.92347,-0.611027,0.297444
1449087325,-9.08512,-12.4916,-0.996325,2.19061,1.02223,1.35474,-0.0519856,3.68626,-0.821144,0.303445
1449097464,-9.0727,-12.4756,-0.996923,2.16185,1.06428,1.34338,-0.04833,3.3786,-1.08712,0.310684
1449107611,-9.0624,-12.4628,-0.997369,2.13782,1.09531,1.33199,-0.0453405,3.12606,-1.3004,0.316199
1449117756,-9.0521,-12.4505,-0.997777,2.11361,1.12318,1.31895,-0.0423797,2.87546,-1.50793,0.321315
1449127892,-9.03868,-12.4351,-0.998253,2.08179,1.15515,1.29965,-0.0385588,2.55183,-1.77032,0.327424
1449138033,-9.02766,-12.4229,-0.998603,2.05542,1.178,1.28194,-0.0354451,2.28823,-1.97967,0.332004
1449148236,-9.01594,-12.4103,-0.998936,2.02713,1.19918,1.26136,-0.0321516,2.00986,-2.19674,0.336468
1449158494,-9.00472,-12.3987,-0.99922,1.99974,1.21663,1.24,-0.0290061,1.74469,-2.39987,0.340374
1449168646,-8.99019,-12.3842,-0.99954,1.96389,1.23528,1.21004,-0.0249456,1.40376,-2.65607,0.34491
1449178771,-8.97832,-12.3728,-0.999762,1.93425,1.24738,1.18369,-0.0216337,1.1271,-2.85999,0.348193
1449188910,-8.96663,-12.3618,-0.999949,1.90469,1.25664,1.15606,-0.0183686,0.855837,-3.05658,0.351068
1449199060,-8.95444,-12.3508,-1.00011,1.87347,1.26355,1.12551,-0.014959,0.574367,-3.25713,0.353689
1449209205,-8.93939,-12.3377,-1.00026,1.83436,1.26833,1.08538,-0.0107402,0.228944,-3.49854,0.356397
1449219434,-8.92733,-12.3275,-1.00035,1.80251,1.26919,1.05123,-0.00734508,-0.0464934,-3.68734,0.358148
1449229561,-8.91501,-12.3175,-1.0004,1.76945,1.26738,1.01449,-0.00385892,-0.326736,-3.87607,0.359545
1449239708,-8.90019,-12.3059,-1.00042,1.72897,1.26158,0.967786,0.000360102,-0.662097,-4.09742,0.360693
1449249839,-8.88822,-12.2968,-1.0004,1.69563,1.254,0.927961,0.00379511,-0.931832,-4.27183,0.361184
1449259976,-8.8768,-12.2885,-1.00035,1.66324,1.2443,0.888161,0.00709776,-1.18818,-4.43451,0.361276
1449270119,-8.86238,-12.2785,-1.00025,1.62147,1.22857,0.835284,0.011308,-1.51042,-4.63463,0.360844
1449280331,-8.85094,-12.2709,-1.00013,1.58757,1.21322,0.791138,0.0146849,-1.76497,-4.78912,0.360043
1449290531,-8.83937,-12.2635,-0.999968,1.5525,1.19502,0.744363,0.0181404,-2.02161,-4.94149,0.358797
1449300675,-8.82827,-12.2567,-0.999782,1.5181,1.17494,0.697431,0.0214921,-2.26663,-5.08362,0.357163
1449310829,-8.81449,-12.2488,-0.999502,1.47419,1.14623,0.636068,0.0257161,-2.56958,-5.25453,0.354492
1449320956,-8.80364,-12.243,-0.999239,1.43855,1.12048,0.585117,0.0290987,-2.80722,-5.38454,0.351842
1449331091,-8.79313,-12.2377,-0.998947,1.40309,1.09274,0.533424,0.0324242,-3.03626,-5.50618,0.348776
1449341237,-8.78034,-12.2317,-0.998537,1.35845,1.05494,0.467022,0.0365501,-3.31371,-5.64819,0.344309
1449351432,-8.77065,-12.2276,-0.998181,1.32338,1.02304,0.41385,0.0397436,-3.52302,-5.75103,0.340323
1449361576,-8.76108,-12.2239,-0.997788,1.28757,0.988544,0.358672,0.04296,-3.72872,-5.84803,0.335817
1449371717,-8.75187,-12.2208,-0.997365,1.25181,0.952201,0.302724,0.0461251,-3.92582,-5.9367,0.330874
1449381854,-8.7409,-12.2176,-0.996797,1.20737,0.904459,0.232034,0.0499925,-4.15897,-6.03535,0.324107
1449392007,-8.73239,-12.2157,-0.996301,1.1712,0.863556,0.173597,0.0530834,-4.33878,-6.10603,0.318083
1449402160,-8.7245,-12.2143,-0.99579,1.13611,0.822167,0.116162,0.0560312,-4.50444,-6.16618,0.31179
1449412413,-8.71497,-12.2134,-0.995096,1.09131,0.766944,0.0418163,0.0597188,-4.70299,-6.23069,0.303102
1449422546,-8.70784,-12.2133,-0.99451,1.05568,0.721142,-0.0181224,0.0625893,-4.85028,-6.27194,0.295655
1449432696,-8.70121,-12.2137,-0.993902,1.02055,0.674416,-0.0778574,0.065361,-4.98591,-6.30364,0.287842
1449442848,-8.69494,-12.2148,-0.993258,0.985105,0.625706,-0.138773,0.0680972,-5.11285,-6.32639,0.27947
1449453002,-8.68787,-12.2169,-0.99243,0.941792,0.5641,-0.214046,0.0713537,-5.25399,-6.34121,0.268558
1449463152,-8.68278,-12.2192,-0.991744,0.907679,0.513996,-0.273952,0.0738474,-5.35393,-6.34251,0.25942
1449473382,-8.67817,-12.222,-0.991036,0.873932,0.463081,-0.333732,0.0762491,-5.4427,-6.33451,0.249894
1449483519,-8.67405,-12.2254,-0.990307,0.840538,0.411398,-0.393373,0.0785584,-5.5203,-6.31719,0.239977
1449493661,-8.6696,-12.2305,-0.989369,0.799514,0.346165,-0.467272,0.0812979,-5.60113,-6.28262,0.227102
1449503801,-8.66658,-12.2352,-0.98859,0.766849,0.292899,-0.526557,0.0833964,-5.65353,-6.24421,0.21629
1449513946,-8.66403,-12.2405,-0.987779,0.734105,0.238394,-0.586301,0.0854194,-5.69493,-6.19566,0.204945
1449524096,-8.66166,-12.2477,-0.986781,0.695338,0.172519,-0.657341,0.0877016,-5.7289,-6.12473,0.190842
1449534366,-8.66028,-12.2543,-0.985937,0.663771,0.117887,-0.71534,0.0894618,-5.74402,-6.05582,0.178815
1449544508,-8.65942,-12.2612,-0.985093,0.633185,0.0641785,-0.771586,0.0910766,-5.74748,-5.97919,0.166689
1449554642,-8.65907,-12.2706,-0.984018,0.595501,-0.00293094,-0.840834,0.0929338,-5.73603,-5.871,0.1511
1449564773,-8.65934,-12.2787,-0.983142,0.56578,-0.0564984,-0.895314,0.0942876,-5.71429,-5.77461,0.138294
1449574912,-8.66013,-12.2874,-0.982252,0.536377,-0.109964,-0.949004,0.0955238,-5.68135,-5.66935,0.125178
1449585046,-8.66188,-12.2994,-0.981081,0.498845,-0.178759,-1.0171,0.0969416,-5.6222,-5.52025,0.10778
1449595180,-8.6638,-12.3091,-0.980169,0.470448,-0.231115,-1.06819,0.0978866,-5.56426,-5.39613,0.094125
1449605382,-8.66624,-12.3195,-0.979238,0.442146,-0.28346,-1.11864,0.0987113,-5.4948,-5.26245,0.0800908
1449615526,-8.66917,-12.3303,-0.9783,0.414247,-0.33513,-1.16781,0.0994025,-5.41456,-5.12067,0.0658395
1449625669,-8.67354,-12.3446,-0.977111,0.379731,-0.399007,-1.22775,0.100079,-5.29857,-4.93111,0.0476322
1449635797,-8.67745,-12.3561,-0.976186,0.353501,-0.447402,-1.2725,0.100453,-5.19767,-4.77631,0.0333684
1449645950,-8.68189,-12.3683,-0.975238,0.327103,-0.495876,-1.31675,0.100698,-5.08464,-4.61089,0.0186398
1449656084,-8.68806,-12.3841,-0.974055,0.29482,-0.554688,-1.36964,0.100808,-4.9303,-4.39509,0.000118728
1449666284,-8.69346,-12.3971,-0.973112,0.269596,-0.60016,-1.40989,0.10074,-4.79698,-4.21586,-0.0147417
1449676468,-8.69932,-12.4105,-0.972166,0.244644,-0.644614,-1.44867,0.100531,-4.65378,-4.02917,-0.0297762
1449686592,-8.70729,-12.428,-0.970976,0.213801,-0.698677,-1.49502,0.100065,-4.46074,-3.78509,-0.0488189
1449696740,-8.71405,-12.4422,-0.970038,0.189857,-0.739833,-1.52965,0.0995349,-4.29829,-3.5852,-0.0639479
1449706877,-8.7212,-12.4568,-0.969103,0.166285,-0.779532,-1.56246,0.0988609,-4.1273,-3.37929,-0.0791339
1449717013,-8.73078,-12.4756,-0.967932,0.13711,-0.827367,-1.60114,0.0978036,-3.89999,-3.11152,-0.0983267
1449727142,-8.73886,-12.491,-0.967002,0.114229,-0.863722,-1.62982,0.0967908,-3.70921,-2.89126,-0.11368
1449737371,-8.74717,-12.5066,-0.966094,0.0920796,-0.897809,-1.65606,0.0956467,-3.51373,-2.66919,-0.128791
1449747501,-8.75581,-12.5223,-0.965196,0.0703605,-0.930049,-1.68021,0.094359,-3.31144,-2.44274,-0.143839
1449757628,-8.76676,-12.5419,-0.964117,0.0444295,-0.966815,-1.70679,0.0925926,-3.05572,-2.1608,-0.162097
1449767766,-8.77595,-12.558,-0.963256,0.0238847,-0.994453,-1.72595,0.0910047,-2.8418,-1.92819,-0.176779
1449777908,-8.78554,-12.5745,-0.962399,0.00348215,-1.02044,-1.74316,0.0892519,-2.61914,-1.68886,-0.191541
1449788032,-8.79756,-12.5948,-0.961376,-0.020769,-1.04924,-1.76106,0.0869251,-2.34077,-1.39324,-0.209313
1449798194,-8.80778,-12.6118,-0.960548,-0.040376,-1.07067,-1.77329,0.0848371,-2.10445,-1.14508,-0.223847
1449808497,-8.8181,-12.6288,-0.959748,-0.059325,-1.08963,-1.78305,0.082631,-1.86616,-0.897201,-0.238025
1449818625,-8.83094,-12.6497,-0.9588,-0.0818322,-1.10969,-1.79174,0.0797528,-1.56998,-0.592121,-0.255017
1449828762,-8.84131,-12.6664,-0.95807,-0.0992231,-1.12317,-1.79611,0.0773228,-1.33098,-0.348167,-0.268245
1449838913,-8.85213,-12.6836,-0.957342,-0.116693,-1.13473,-1.79824,0.0746871,-1.08164,-0.0955871,-0.281607
1449849050,-8.86556,-12.7048,-0.956482,-0.137487,-1.14565,-1.79753,0.0712757,-0.772245,0.215266,-0.297587
1449859252,-8.87643,-12.7218,-0.955822,-0.153639,-1.15177,-1.79432,0.0684032,-0.522029,0.464749,-0.310038
1449869414,-8.88736,-12.7387,-0.955188,-0.169341,-1.15553,-1.78873,0.0654082,-0.270097,0.714333,-0.322157
1449879545,-8.90091,-12.7596,-0.954443,-0.188092,-1.15686,-1.77856,0.0615472,0.0425347,1.02195,-0.336624
1449889672,-8.9117,-12.7762,-0.953884,-0.202486,-1.1553,-1.76788,0.0583541,0.291678,1.26552,-0.347703
1449899817,-8.92251,-12.7927,-0.953353,-0.216454,-1.1514,-1.75489,0.0550471,0.541498,1.50844,-0.358411
1449909942,-8.93358,-12.8095,-0.952839,-0.230326,-1.14494,-1.73915,0.0515407,0.797898,1.75646,-0.368981
1449920080,-8.94739,-12.8305,-0.952242,-0.24704,-1.13332,-1.71599,0.0469907,1.11854,2.06486,-0.381593
1449930227,-8.95803,-12.8466,-0.951815,-0.259485,-1.1216,-1.69538,0.0433458,1.36622,2.3018,-0.390863
1449940503,-8.96876,-12.8628,-0.951416,-0.27167,-1.10724,-1.67207,0.0395391,1.6167,2.54035,-0.399809
1449950631,-8.97958,-12.8791,-0.951046,-0.283596,-1.09006,-1.64586,0.0355586,1.87012,2.78063,-0.408404
1449960767,-8.99214,-12.8981,-0.95066,-0.296988,-1.06657,-1.61186,0.030748,2.16538,3.05927,-0.417816
1449970901,-9.00224,-12.9134,-0.950385,-0.307417,-1.04471,-1.58152,0.0267163,2.40395,3.28342,-0.424922
1449981035,-9.01191,-12.928,-0.950154,-0.317118,-1.02112,-1.54976,0.0227074,2.63345,3.49825,-0.431311
1449991184,-9.02158,-12.9427,-0.949956,-0.326531,-0.994765,-1.51519,0.0185434,2.86394,3.71322,-0.43726
1450001387,-9.03315,-12.9604,-0.949767,-0.33743,-0.959191,-1.46968,0.013325,3.14178,3.97134,-0.443759
1450011592,-9.04198,-12.974,-0.949662,-0.345463,-0.928803,-1.4316,0.00915328,3.35529,4.16896,-0.44821
1450021738,-9.05087,-12.9877,-0.949594,-0.353292,-0.895049,-1.39,0.00476596,3.57176,4.36867,-0.452195
1450031885,-9.05913,-13.0006,-0.94957,-0.360322,-0.860498,-1.34803,0.000497506,3.77455,4.55517,-0.455398
1450042029,-9.06916,-13.0164,-0.949596,-0.368528,-0.813769,-1.29208,-0.00497899,4.02354,4.78341,-0.458547
1450052181,-9.07674,-13.0285,-0.949665,-0.374456,-0.774467,-1.2456,-0.00936288,4.21387,4.9573,-0.460296
1450062340,-9.08425,-13.0407,-0.949781,-0.380079,-0.73147,-1.19527,-0.0139609,4.40493,5.13135,-0.461394
1450072508,-9.09134,-13.0524,-0.949944,-0.385117,-0.686535,-1.14316,-0.0185735,4.58775,5.29743,-0.461736
1450082654,-9.09762,-13.0629,-0.95014,-0.38933,-0.64242,-1.09242,-0.0229333,4.75237,5.44658,-0.461356
1450092794,-9.10492,-13.0755,-0.950445,-0.393875,-0.584714,-1.02657,-0.0284136,4.94787,5.6232,-0.459894
1450102939,-9.11031,-13.0852,-0.95074,-0.396924,-0.536426,-0.97186,-0.032826,5.09589,5.75654,-0.457905
1450113097,-9.11508,-13.0939,-0.951065,-0.399341,-0.488403,-0.917756,-0.0370729,5.23027,5.8773,-0.455292
1450123377,-9.12056,-13.1045,-0.951543,-0.401685,-0.424545,-0.846221,-0.0425212,5.39076,6.02113,-0.450903
1450133536,-9.12442,-13.1124,-0.951975,-0.402929,-0.371843,-0.787485,-0.0468605,5.50869,6.12653,-0.446546
1450143669,-9.12768,-13.1196,-0.952437,-0.403588,-0.319331,-0.729194,-0.0510534,5.61401,6.22043,-0.44158
1450153809,-9.13048,-13.1263,-0.952947,-0.403696,-0.265037,-0.669139,-0.0552598,5.7108,6.30651,-0.435818
1450163959,-9.13317,-13.1337,-0.953619,-0.403061,-0.197999,-0.595241,-0.0602835,5.8142,6.39821,-0.427858
1450174159,-9.13478,-13.139,-0.954204,-0.401932,-0.143004,-0.534797,-0.0642717,5.88633,6.46198,-0.420654
1450184363,-9.13586,-13.1437,-0.95483,-0.400243,-0.0871478,-0.473544,-0.068205,5.94832,6.51662,-0.412731
1450194502,-9.13648,-13.1489,-0.955665,-0.397336,-0.0164036,-0.396125,-0.0730234,6.01104,6.57166,-0.401837
1450204627,-9.13637,-13.1523,-0.956369,-0.394397,0.0402501,-0.334228,-0.0767545,6.04887,6.60467,-0.392429
1450214761,-9.13571,-13.1552,-0.957111,-0.390877,0.0975553,-0.271688,-0.080416,6.07612,6.62826,-0.382299
1450224911,-9.13414,-13.1579,-0.958088,-0.385677,0.169479,-0.193259,-0.084854,6.09488,6.64415,-0.368712
1450235045,-9.1323,-13.1594,-0.958893,-0.380969,0.226182,-0.131453,-0.0882305,6.09762,6.64602,-0.357312
1450245177,-9.12998,-13.1604,-0.959713,-0.375832,0.281826,-0.0708011,-0.0914394,6.09001,6.63875,-0.34553
1450255404,-9.12623,-13.1607,-0.960816,-0.368452,0.353588,0.00745014,-0.0954244,6.06506,6.61605,-0.329449
1450265552,-9.12263,-13.1604,-0.961728,-0.361992,0.410488,0.0695462,-0.09846,6.03302,6.58728,-0.315974
1450275681,-9.11849,-13.1594,-0.962672,-0.355001,0.467263,0.131576,-0.101378,5.99006,6.54893,-0.301872
1450285824,-9.11261,-13.1574,-0.963878,-0.345657,0.536959,0.207852,-0.104803,5.92198,6.48842,-0.283633
1450295979,-9.10725,-13.1552,-0.964887,-0.337526,0.59293,0.269242,-0.107426,5.85467,6.42879,-0.268215
1450306125,-9.10141,-13.1523,-0.96591,-0.329008,0.647685,0.329442,-0.109877,5.77755,6.3606,-0.252438
1450316397,-9.09485,-13.1488,-0.966987,-0.319762,0.703287,0.390749,-0.112244,5.68734,6.281,-0.235677
1450326552,-9.08621,-13.1438,-0.968321,-0.307946,0.769369,0.463887,-0.11489,5.56374,6.17212,-0.214731
1450336708,-9.0788,-13.1392,-0.969399,-0.298111,0.820667,0.52091,-0.11681,5.45479,6.0763,-0.197649
1450346840,-9.07092,-13.1341,-0.970496,-0.287867,0.87095,0.57705,-0.11857,5.33623,5.97215,-0.180157
