timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,estimator_type,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
200034746,0,0.0,0.0,0,1.68444,-0.237778,1.42924,0.0,0.0,0.0,-0.00742979,0.0118694,0.00909141,0.0,0.0,0.0,0.0,0.0,0.0,-1.43496,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200039836,0,0.0,0.0,0,1.68441,-0.237713,1.42926,0.0,0.0,0.0,-0.00588566,0.0129815,0.00312534,0.0,0.0,0.0,0.0,0.0,0.0,-1.43497,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200044725,0,0.0,0.0,0,1.68438,-0.237648,1.4293,0.0,0.0,0.0,-0.00601469,0.0129993,0.00805787,0.0,0.0,0.0,0.0,0.0,0.0,-1.43494,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200049789,0,0.0,0.0,0,1.68436,-0.237585,1.42934,0.0,0.0,0.0,-0.00453841,0.0125085,0.00818352,0.0,0.0,0.0,0.0,0.0,0.0,-1.43495,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200054767,0,0.0,0.0,0,1.68433,-0.237512,1.42936,0.0,0.0,0.0,-0.00490895,0.014613,0.00321217,0.0,0.0,0.0,0.0,0.0,0.0,-1.43494,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200059806,0,0.0,0.0,0,1.6843,-0.237445,1.42941,0.0,0.0,0.0,-0.00578894,0.0134741,0.0111371,0.0,0.0,0.0,0.0,0.0,0.0,-1.43494,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200064755,0,0.0,0.0,0,1.68428,-0.23738,1.42947,0.0,0.0,0.0,-0.00460014,0.0129369,0.0107358,0.0,0.0,0.0,0.0,0.0,0.0,-1.43496,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200070026,0,0.0,0.0,0,1.68425,-0.237307,1.4295,0.0,0.0,0.0,-0.0061109,0.0145813,0.00593715,0.0,0.0,0.0,0.0,0.0,0.0,-1.43496,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200074791,0,0.0,0.0,0,1.68422,-0.237242,1.42956,0.0,0.0,0.0,-0.00515167,0.0129913,0.0118361,0.0,0.0,0.0,0.0,0.0,0.0,-1.43497,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200079798,0,0.0,0.0,0,1.6842,-0.237176,1.42961,0.0,0.0,0.0,-0.00459648,0.0131751,0.0110894,0.0,0.0,0.0,0.0,0.0,0.0,-1.43497,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200084814,0,0.0,0.0,0,1.68417,-0.237105,1.42965,0.0,0.0,0.0,-0.00652186,0.0140895,0.00827103,0.0,0.0,0.0,0.0,0.0,0.0,-1.43496,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200090856,0,0.0,0.0,0,1.68414,-0.237036,1.42972,0.0,0.0,0.0,-0.00604561,0.0138106,0.0140654,0.0,0.0,0.0,0.0,0.0,0.0,-1.43498,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200094799,0,0.0,0.0,0,1.68412,-0.236958,1.42976,0.0,0.0,0.0,-0.0041161,0.0155526,0.00689829,0.0,0.0,0.0,0.0,0.0,0.0,-1.43498,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200099843,0,0.0,0.0,0,1.68408,-0.236878,1.42981,0.0,0.0,0.0,-0.00679683,0.0160418,0.0104305,0.0,0.0,0.0,0.0,0.0,0.0,-1.43496,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200104849,0,0.0,0.0,0,1.68404,-0.236806,1.42989,0.0,0.0,0.0,-0.00776908,0.0143362,0.0161091,0.0,0.0,0.0,0.0,0.0,0.0,-1.43498,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200109949,0,0.0,0.0,0,1.68402,-0.236723,1.42993,0.0,0.0,0.0,-0.00503436,0.0165578,0.00778954,0.0,0.0,0.0,0.0,0.0,0.0,-1.43499,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200114843,0,0.0,0.0,0,1.68399,-0.236643,1.42999,0.0,0.0,0.0,-0.00637376,0.016015,0.0112927,0.0,0.0,0.0,0.0,0.0,0.0,-1.43498,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200120819,0,0.0,0.0,0,1.68552,-0.240016,1.43293,0.0,0.0,0.0,-0.00282057,0.00893006,0.0288126,0.0,0.0,0.0,0.0,0.0,0.0,-1.43494,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
200125000,0,0.0,0.0,0,1.68551,-0.239958,1.43306,0.0,0.0,0.0,-0.00251823,0.0115369,0.0251018,0.0,0.0,0.0,0.0,0.0,0.0,-1.43494,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
