timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,estimator_type,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
990584986,0,0.0,0.0,0,-5.36113,1.04789,1.43427,0.0,0.0,0.0,-0.0241132,0.00876826,-0.00722694,0.0,0.0,0.0,0.0,0.0,0.0,0.116065,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990589966,0,0.0,0.0,0,-5.36125,1.04794,1.43423,0.0,0.0,0.0,-0.0245469,0.00897667,-0.00740079,0.0,0.0,0.0,0.0,0.0,0.0,0.116064,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990595124,0,0.0,0.0,0,-5.36138,1.04799,1.43419,0.0,0.0,0.0,-0.0249699,0.00919537,-0.00752776,0.0,0.0,0.0,0.0,0.0,0.0,0.116064,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990600107,0,0.0,0.0,0,-5.36151,1.04803,1.43416,0.0,0.0,0.0,-0.0255754,0.00935479,-0.00771614,0.0,0.0,0.0,0.0,0.0,0.0,0.116064,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990604975,0,0.0,0.0,0,-5.36164,1.04808,1.43412,0.0,0.0,0.0,-0.0261418,0.00944896,-0.00798676,0.0,0.0,0.0,0.0,0.0,0.0,0.116061,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990610130,0,0.0,0.0,0,-5.35944,1.04933,1.4358,0.0,0.0,0.0,-0.0155184,0.0107696,-0.00216286,0.0,0.0,0.0,0.0,0.0,0.0,0.115915,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990614882,0,0.0,0.0,0,-5.35952,1.04939,1.43579,0.0,0.0,0.0,-0.0161286,0.0110034,-0.00214319,0.0,0.0,0.0,0.0,0.0,0.0,0.115914,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990620208,0,0.0,0.0,0,-5.3596,1.04944,1.43578,0.0,0.0,0.0,-0.0167703,0.0111596,-0.00220773,0.0,0.0,0.0,0.0,0.0,0.0,0.115914,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990624970,0,0.0,0.0,0,-5.35969,1.0495,1.43576,0.0,0.0,0.0,-0.017305,0.0112831,-0.00234113,0.0,0.0,0.0,0.0,0.0,0.0,0.115913,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990629950,0,0.0,0.0,0,-5.35978,1.04956,1.43575,0.0,0.0,0.0,-0.0177609,0.0114648,-0.00263586,0.0,0.0,0.0,0.0,0.0,0.0,0.115913,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990635137,0,0.0,0.0,0,-5.35987,1.04961,1.43574,0.0,0.0,0.0,-0.0182826,0.0117266,-0.00293894,0.0,0.0,0.0,0.0,0.0,0.0,0.115909,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990639939,0,0.0,0.0,0,-5.35996,1.04967,1.43572,0.0,0.0,0.0,-0.0188671,0.0118957,-0.00311181,0.0,0.0,0.0,0.0,0.0,0.0,0.115903,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990644934,0,0.0,0.0,0,-5.36006,1.04973,1.4357,0.0,0.0,0.0,-0.0195116,0.01207,-0.00326366,0.0,0.0,0.0,0.0,0.0,0.0,0.115903,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990649955,0,0.0,0.0,0,-5.36016,1.0498,1.43569,0.0,0.0,0.0,-0.0201499,0.0122204,-0.00346253,0.0,0.0,0.0,0.0,0.0,0.0,0.115908,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990655089,0,0.0,0.0,0,-5.36026,1.04986,1.43567,0.0,0.0,0.0,-0.0207157,0.0123079,-0.00363775,0.0,0.0,0.0,0.0,0.0,0.0,0.115912,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
